,Qvalue,action,index,left,light,oncoming,reward,right,testing,trial,waypoint
0,0.444979919801,forward,3.0,,green,parado,0.888886587785,,0.0,1.0,left
1,-4.55112029786,left,5.0,,red,left,-9.10963175862,,0.0,1.0,left
2,-7.50270213154,left,5.0,,red,left,-10.4542839652,,0.0,1.0,left
3,0.819820547132,parado,4.0,,red,left,1.63731627521,,0.0,1.0,left
4,0.896736380235,parado,8.0,,green,left,1.79220579915,,0.0,1.0,left
5,0.396864708218,forward,3.0,,green,parado,0.348749496636,,0.0,1.0,left
6,0.549801282918,forward,3.0,,green,parado,0.702737857617,,0.0,1.0,left
7,-2.66011265234,parado,0.0,,green,parado,-5.32479211955,,0.0,1.0,left
8,0.647142894658,parado,8.0,,green,left,0.397549409082,,0.0,1.0,left
9,0.761729110391,left,1.0,,green,parado,1.52140634941,,0.0,1.0,left
10,-5.35132275302,left,13.0,,red,left,-10.7054630357,,0.0,1.0,forward
11,0.405240308719,parado,16.0,,green,left,0.809979085613,,0.0,1.0,forward
12,0.937546505814,parado,16.0,,green,left,1.46985270291,,0.0,1.0,forward
13,-2.64153914554,parado,20.0,,green,parado,-5.29107325305,,0.0,1.0,forward
14,0.804240404829,left,21.0,,green,parado,1.60773867228,,0.0,1.0,forward
15,0.704127275309,forward,27.0,,green,parado,1.40684371968,,0.0,1.0,right
16,0.899147160454,forward,27.0,,green,parado,1.0941670456,,0.0,1.0,right
17,-20.2905797968,forward,31.0,,red,parado,-40.5837494725,,0.0,1.0,right
18,-14.8512305706,forward,31.0,,red,parado,-9.41188134452,,0.0,1.0,right
19,0.42795419706,parado,28.0,,red,parado,0.847836520502,,0.0,1.0,right
20,1.24758859107,parado,28.0,,red,parado,2.06722298508,,0.0,1.0,right
21,-2.47373834364,parado,24.0,,green,parado,-4.95398368051,,0.0,1.0,right
22,-2.29905799905,parado,32.0,,green,right,-4.60087621979,,0.0,1.0,right
23,0.126329057413,forward,27.0,,green,parado,-0.646489045628,,0.0,1.0,right
24,0.539441492873,left,37.0,,green,left,1.07522405649,,0.0,1.0,right
25,-4.91302252561,forward,15.0,,red,left,-9.83122144045,,0.0,2.0,forward
26,0.0892018331782,right,14.0,,red,left,0.170771529504,,0.0,2.0,forward
27,1.07898328135,parado,4.0,,red,left,1.33814601556,,0.0,2.0,left
28,0.484653246398,parado,8.0,,green,left,0.322163598137,,0.0,2.0,left
29,0.54675448552,forward,3.0,,green,parado,0.543707688122,,0.0,2.0,left
30,-4.59654687962,left,41.0,,red,parado,-9.19328801535,,0.0,2.0,left
31,0.689621743186,parado,40.0,,red,parado,1.37014454109,,0.0,2.0,left
32,-3.33489606868,parado,0.0,,green,parado,-4.00967948502,,0.0,2.0,left
33,-9.61908927373,left,45.0,,green,forward,-19.2421298387,,0.0,2.0,left
