,Qvalue,action,index,left,light,oncoming,reward,right,testing,trial,waypoint
0,0.503844837167,forward,3.0,,green,right,1.80001822418,,0.0,1.0,forward
1,0.506781959987,left,5.0,,green,parado,2.37169453518,,0.0,1.0,left
2,0.509219556115,left,9.0,,green,parado,0.449472341794,,0.0,1.0,forward
3,0.50373172682,forward,15.0,,red,parado,-39.5755691676,,0.0,1.0,right
4,0.503384745811,left,13.0,,red,parado,-10.4137410668,,0.0,1.0,right
5,0.50425708366,parado,16.0,,green,parado,-4.29501758727,,0.0,1.0,right
6,0.508397654939,left,17.0,,green,parado,0.578356819674,,0.0,1.0,right
7,0.50961080906,parado,20.0,,green,left,0.255962133996,,0.0,1.0,left
8,0.50636833206,parado,4.0,,green,parado,-4.37946373797,,0.0,1.0,left
9,0.502235119657,parado,24.0,,red,left,2.14331265888,,0.0,1.0,left
10,0.509514043566,forward,27.0,,red,left,-9.28374247722,,0.0,1.0,left
11,0.506645210999,left,25.0,,red,left,-9.93927836652,,0.0,1.0,left
12,0.509514043566,forward,27.0,,red,left,-10.9897719875,,0.0,1.0,left
13,0.50961080906,parado,20.0,,green,left,0.439762328846,,0.0,1.0,left
14,0.507984672841,left,29.0,,green,forward,-19.8164949624,,0.0,1.0,left
15,0.500817767338,forward,7.0,,green,parado,-0.02319726386,,0.0,1.0,left
16,0.509168857861,parado,32.0,,red,parado,1.01655018244,,0.0,1.0,left
17,0.500817767338,forward,7.0,,green,parado,0.219040754986,,0.0,1.0,left
18,0.503389647894,forward,39.0,,green,right,0.341543113852,,0.0,1.0,left
19,0.509168857861,parado,32.0,,red,parado,1.18703298647,,0.0,1.0,left
20,0.506781959987,left,5.0,,green,parado,2.6764320995,,0.0,2.0,left
21,0.506777098624,parado,40.0,,red,forward,1.27192954277,,0.0,2.0,forward
22,0.506777098624,parado,40.0,,red,forward,1.07697391387,,0.0,2.0,forward
23,0.507951854904,left,41.0,,red,forward,-9.14942571968,,0.0,2.0,forward
24,0.500646105349,forward,43.0,,red,forward,-10.9136549963,,0.0,2.0,forward
25,0.507951854904,left,41.0,,red,forward,-10.1477876307,,0.0,2.0,forward
26,0.503455083856,left,45.0,,green,forward,-20.7790521238,,0.0,2.0,forward
27,0.506640039711,left,49.0,,green,left,1.41602293338,,0.0,2.0,forward
28,0.509977346285,left,53.0,,green,forward,-20.4178890786,,0.0,2.0,right
29,0.508397654939,left,17.0,,green,parado,0.617007190769,,0.0,2.0,right
30,0.508670668553,parado,12.0,,red,parado,1.51289967293,,0.0,2.0,right
31,0.509560342901,parado,56.0,,red,right,1.40386328823,,0.0,2.0,right
32,0.508670668553,parado,12.0,,red,parado,1.67150661759,,0.0,2.0,right
33,0.50802667741,forward,19.0,,green,parado,0.459935620787,,0.0,2.0,right
34,0.50802667741,forward,19.0,,green,parado,1.31721317785,,0.0,2.0,right
35,0.508670668553,parado,12.0,,red,parado,1.9322444557,,0.0,2.0,right
36,0.508397654939,left,17.0,,green,parado,-0.115480255234,,0.0,2.0,right
37,0.509168857861,parado,32.0,,red,parado,0.885372944667,,0.0,2.0,left
38,0.505779232486,left,33.0,,red,parado,-10.2621998344,,0.0,2.0,left
39,0.505779232486,left,33.0,,red,parado,-39.8149768151,,0.0,2.0,left
40,0.509168857861,parado,32.0,,red,parado,1.94861828759,,0.0,2.0,left
41,0.50636833206,parado,4.0,,green,parado,-5.00906715655,,0.0,2.0,left
42,0.50636833206,parado,4.0,,green,parado,-5.75268428118,,0.0,2.0,left
43,0.504166014133,parado,36.0,,green,right,-4.77995077659,,0.0,2.0,left
44,0.500817767338,forward,7.0,,green,parado,0.557080308267,,0.0,2.0,left
45,0.508761471055,forward,63.0,,green,left,0.133117716853,,0.0,3.0,right
46,0.509977346285,left,53.0,,green,forward,-20.9125690902,,0.0,3.0,right
47,0.508397654939,left,17.0,,green,parado,1.68797670354,,0.0,3.0,right
48,0.503384745811,left,13.0,,red,parado,-9.26139713552,,0.0,3.0,right
49,0.508397654939,left,17.0,,green,parado,1.32064131809,,0.0,3.0,right
50,0.509168857861,parado,32.0,,red,parado,1.81020632112,,0.0,3.0,left
51,0.505779232486,left,33.0,,red,parado,-9.2631960525,,0.0,3.0,left
52,0.502122223279,left,21.0,,green,left,2.58660568389,,0.0,3.0,left
53,0.500851515382,parado,64.0,,red,parado,2.67640056286,,0.0,3.0,forward
54,0.500851515382,parado,64.0,,red,parado,1.4659332369,,0.0,3.0,forward
55,0.504969665586,parado,8.0,,green,parado,-4.24120133457,,0.0,3.0,forward
56,0.509219556115,left,9.0,,green,parado,0.13315188285,,0.0,3.0,forward
57,0.507966028432,forward,71.0,,green,right,0.312521201335,,0.0,3.0,right
58,0.509977346285,left,53.0,,green,forward,-20.0062944091,,0.0,3.0,right
59,0.508397654939,left,17.0,,green,parado,0.58820728735,,0.0,3.0,right
60,0.504492034148,parado,72.0,,red,forward,1.91556881812,,0.0,3.0,right
61,0.509977346285,left,53.0,,green,forward,-19.4799280541,,0.0,3.0,right
62,0.504273612368,left,61.0,,green,left,0.761264227194,,0.0,3.0,right
63,0.509514043566,forward,27.0,,red,left,-40.164303041,,0.0,3.0,left
64,0.50961080906,parado,20.0,,green,left,0.749135895362,,0.0,3.0,left
65,0.5030780711,forward,23.0,,green,left,1.22516239501,,0.0,3.0,left
66,0.506781959987,left,5.0,,green,parado,1.99874702237,,0.0,3.0,left
67,0.505931917354,forward,11.0,,green,parado,0.517864522245,,0.0,3.0,forward
