,Qvalue,action,index,left,light,oncoming,reward,right,testing,trial,waypoint
0,0.942883339219,parado,0.0,,red,parado,1.37590484311,,0.0,1.0,right
1,-19.6279522371,left,1.0,,red,parado,-39.7569933079,,0.0,1.0,right
2,-14.490418727,left,1.0,,red,parado,-9.3528852169,,0.0,1.0,right
3,-1.82047223877,parado,4.0,,green,parado,-4.14349448844,,0.0,1.0,right
4,0.488373986887,left,5.0,,green,parado,0.467436846885,,0.0,1.0,right
5,-5.17788263905,forward,11.0,,red,parado,-10.8636769261,,0.0,1.0,left
6,-7.21206361274,forward,11.0,,red,parado,-9.24624458644,,0.0,1.0,left
7,1.15891367833,left,13.0,,green,parado,1.81488320056,,0.0,1.0,left
8,0.945197726719,right,18.0,,red,left,1.3805213056,,0.0,1.0,forward
9,0.269872520096,forward,15.0,,green,parado,0.0317874550633,,0.0,1.0,left
10,-4.67360814692,left,21.0,,red,left,-9.85297744712,,0.0,1.0,left
11,1.1913855149,left,25.0,,green,left,1.87360270101,,0.0,1.0,left
12,1.63582157008,parado,28.0,,red,right,2.76209049885,,0.0,1.0,forward
13,-4.7769095261,forward,35.0,,red,parado,-10.0553993253,,0.0,1.0,forward
14,-6.98382477864,forward,35.0,,red,parado,-9.19074003118,,0.0,1.0,forward
15,-8.91494153848,forward,35.0,,red,parado,-10.8460582983,,0.0,1.0,forward
16,0.499566465305,left,37.0,,green,parado,0.496357858091,,0.0,1.0,forward
17,0.165448782153,forward,7.0,,green,parado,-0.16949680038,,0.0,1.0,right
18,1.14295361659,parado,0.0,,red,parado,1.34302389396,,0.0,1.0,right
19,-12.0458357083,left,1.0,,red,parado,-9.60125268953,,0.0,1.0,right
20,-5.04978019024,forward,43.0,,red,forward,-10.60646139,,0.0,1.0,right
21,0.205657365685,forward,47.0,,green,forward,-0.0920244677777,,0.0,1.0,right
22,-10.5743348835,left,1.0,,red,parado,-9.10283405871,,0.0,1.0,right
23,1.52675730255,parado,0.0,,red,parado,1.91056098851,,0.0,1.0,right
24,1.50859274925,parado,0.0,,red,parado,1.49042819596,,0.0,1.0,right
25,-9.53003562432,left,49.0,,green,right,-19.5638449734,,0.0,1.0,right
26,-14.7160152735,left,49.0,,green,right,-19.9019949227,,0.0,1.0,right
27,0.00925109328121,forward,55.0,,green,left,-0.481556920385,,0.0,1.0,right
28,-3.87515725373,parado,4.0,,green,parado,-5.9298422687,,0.0,1.0,right
29,0.347929283773,left,53.0,,green,left,0.193529748153,,0.0,1.0,right
30,-7.33363716117,left,21.0,,red,left,-9.99366617541,,0.0,2.0,left
31,0.771813868386,parado,20.0,,red,left,1.03782086496,,0.0,2.0,left
32,1.59288893522,parado,20.0,,red,left,2.41396400205,,0.0,2.0,left
33,-23.8057245563,left,21.0,,red,left,-40.2778119514,,0.0,2.0,left
34,-31.7362478028,left,21.0,,red,left,-39.6667710492,,0.0,2.0,left
35,-20.7429823617,left,21.0,,red,left,-9.74971692071,,0.0,2.0,left
36,1.00748765636,parado,24.0,,green,left,1.51297852012,,0.0,2.0,left
37,1.17452528557,forward,27.0,,green,left,1.84234442833,,0.0,2.0,left
38,0.453949630268,forward,15.0,,green,parado,0.638026740441,,0.0,2.0,left
39,0.9755579258,forward,59.0,,green,right,1.44210922328,,0.0,2.0,left
40,-1.79460082135,parado,12.0,,green,parado,-4.09316050528,,0.0,2.0,left
41,1.06854139701,parado,24.0,,green,left,1.12959513765,,0.0,2.0,left
42,1.09126185996,left,13.0,,green,parado,1.02361004159,,0.0,2.0,left
43,1.06873076533,parado,32.0,,red,parado,1.62818180297,,0.0,2.0,forward
44,-9.5537326888,forward,35.0,,red,parado,-10.1925238391,,0.0,2.0,forward
45,-2.69672883646,parado,36.0,,green,parado,-5.89944132505,,0.0,2.0,forward
46,-4.31394260979,parado,36.0,,green,parado,-5.93115638312,,0.0,2.0,forward
47,-24.540978277,forward,35.0,,red,parado,-39.5282238651,,0.0,2.0,forward
48,-32.4244904111,forward,35.0,,red,parado,-40.3080025451,,0.0,2.0,forward
49,-4.59361374681,parado,36.0,,green,parado,-4.87328488383,,0.0,2.0,forward
50,0.956536828162,forward,39.0,,green,parado,1.40684769473,,0.0,2.0,forward
51,-4.6369034343,parado,36.0,,green,parado,-4.68019312178,,0.0,2.0,forward
52,0.948259785336,forward,63.0,,green,left,1.39049467786,,0.0,2.0,forward
53,-2.58563105633,parado,64.0,,green,forward,-5.68027193519,,0.0,2.0,forward
54,-5.17713892182,parado,36.0,,green,parado,-5.71737440935,,0.0,2.0,forward
55,1.2126349034,forward,39.0,,green,parado,1.46873297864,,0.0,2.0,forward
56,-2.19903244126,parado,44.0,,green,forward,-4.9052533969,,0.0,2.0,right
57,0.814107202559,right,6.0,,green,parado,1.1269797974,,0.0,2.0,right
58,-5.48796362548,parado,36.0,,green,parado,-5.79878832913,,0.0,3.0,forward
59,1.10561525742,left,37.0,,green,parado,1.71166404954,,0.0,3.0,forward
60,-7.43296927229,forward,43.0,,red,forward,-9.81615835433,,0.0,3.0,right
61,1.70167401589,parado,40.0,,red,forward,2.90191465181,,0.0,3.0,right
62,0.560577690421,forward,55.0,,green,left,1.11190428756,,0.0,3.0,right
63,1.10377746557,left,5.0,,green,parado,1.71918094425,,0.0,3.0,right
64,1.33373422311,right,18.0,,red,left,1.7222707195,,0.0,3.0,forward
65,-8.78287424873,forward,11.0,,red,parado,-10.3536848847,,0.0,3.0,left
66,-24.4100948521,forward,11.0,,red,parado,-40.0373154554,,0.0,3.0,left
67,1.35180068552,parado,8.0,,red,parado,2.20266595468,,0.0,3.0,left
68,-4.9063891616,forward,71.0,,red,forward,-10.3192651016,,0.0,3.0,left
69,-9.50715409383,left,73.0,,green,forward,-19.5173790642,,0.0,3.0,left
70,0.460559598325,forward,15.0,,green,parado,0.467169566381,,0.0,3.0,left
71,0.984422014379,parado,8.0,,red,parado,0.617043343241,,0.0,3.0,left
72,-31.9029888485,forward,11.0,,red,parado,-39.3958828449,,0.0,3.0,left
73,-2.72098138762,parado,56.0,,green,right,-5.94340945835,,0.0,3.0,left
74,-10.1922165422,left,57.0,,green,right,-20.8851380491,,0.0,3.0,left
75,0.870696819698,parado,8.0,,red,parado,0.756971625017,,0.0,3.0,left
76,0.637872624082,parado,8.0,,red,parado,0.405048428466,,0.0,3.0,left
77,0.0829248563306,forward,15.0,,green,parado,-0.294709885664,,0.0,3.0,left
78,1.21413706293,parado,52.0,,green,left,1.920976397,,0.0,4.0,right
79,0.209651326043,forward,7.0,,green,parado,0.253853869933,,0.0,4.0,right
80,-10.1738164795,left,1.0,,red,parado,-9.77329807561,,0.0,4.0,right
81,-4.29590423824,parado,4.0,,green,parado,-4.71665122275,,0.0,4.0,right
82,-9.97828133441,left,45.0,,green,forward,-20.4609680937,,0.0,4.0,right
83,-4.77916292099,forward,79.0,,red,right,-10.0632283928,,0.0,4.0,right
84,-9.92919678239,left,1.0,,red,parado,-9.68457708523,,0.0,4.0,right
85,0.761380509778,right,46.0,,green,forward,1.02123117425,,0.0,4.0,right
86,1.51378492503,parado,0.0,,red,parado,1.51897710081,,0.0,4.0,right
87,1.95459635534,parado,0.0,,red,parado,2.39540778564,,0.0,4.0,right
88,-4.74721093501,parado,4.0,,green,parado,-5.19851763177,,0.0,4.0,right
89,0.956262241858,forward,7.0,,green,parado,1.70287315767,,0.0,4.0,right
90,0.906996866703,left,5.0,,green,parado,0.710216267835,,0.0,4.0,right
91,0.8641716404,left,53.0,,green,left,1.38041399703,,0.0,4.0,right
