trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
23,False,"{'a': 0, 'e': 0.08862938119652507}",30,0,-179.7526236932645,"{0: 18, 1: 4, 2: 4, 3: 1, 4: 3}",0
24,False,"{'a': 0, 'e': 0.07976644307687256}",20,0,-78.66159015394682,"{0: 9, 1: 6, 2: 4, 3: 1, 4: 0}",0
25,False,"{'a': 0, 'e': 0.0717897987691853}",20,0,-51.75098485244926,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
26,False,"{'a': 0, 'e': 0.06461081889226677}",20,0,-45.1153484833404,"{0: 12, 1: 7, 2: 0, 3: 1, 4: 0}",0
27,False,"{'a': 0, 'e': 0.058149737003040096}",25,0,-68.25741148409561,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
28,False,"{'a': 0, 'e': 0.05233476330273609}",30,0,-191.94827836482347,"{0: 19, 1: 4, 2: 3, 3: 0, 4: 4}",0
29,False,"{'a': 0, 'e': 0.047101286972462485}",20,0,-73.81292505511446,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
1,True,"{'a': 0, 'e': 0}",20,0,-66.50611875750475,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
2,True,"{'a': 0, 'e': 0}",25,0,-58.428081624006175,"{0: 17, 1: 4, 2: 2, 3: 2, 4: 0}",0
3,True,"{'a': 0, 'e': 0}",25,0,-178.72511109966,"{0: 15, 1: 0, 2: 7, 3: 0, 4: 3}",0
4,True,"{'a': 0, 'e': 0}",25,0,-3.658350097364586,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
5,True,"{'a': 0, 'e': 0}",25,0,-47.024164569632696,"{0: 19, 1: 4, 2: 1, 3: 0, 4: 1}",0
6,True,"{'a': 0, 'e': 0}",20,0,-239.62365135571855,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 5}",0
7,True,"{'a': 0, 'e': 0}",30,0,-228.94175392378216,"{0: 10, 1: 5, 2: 13, 3: 0, 4: 2}",0
8,True,"{'a': 0, 'e': 0}",25,0,-2.118223808317932,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
9,True,"{'a': 0, 'e': 0}",20,0,-64.6814597221481,"{0: 11, 1: 8, 2: 0, 3: 0, 4: 1}",0
10,True,"{'a': 0, 'e': 0}",20,0,-159.88573244128085,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
11,True,"{'a': 0, 'e': 0}",20,0,7.969880774103122,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
12,True,"{'a': 0, 'e': 0}",20,0,-114.11163767896484,"{0: 10, 1: 6, 2: 2, 3: 0, 4: 2}",0
13,True,"{'a': 0, 'e': 0}",20,0,-62.486420871666596,"{0: 11, 1: 8, 2: 0, 3: 0, 4: 1}",0
14,True,"{'a': 0, 'e': 0}",30,0,-97.254780646233,"{0: 17, 1: 9, 2: 2, 3: 1, 4: 1}",0
15,True,"{'a': 0, 'e': 0}",25,0,-131.0193468245014,"{0: 10, 1: 9, 2: 4, 3: 1, 4: 1}",0
16,True,"{'a': 0, 'e': 0}",20,0,-54.415819765943034,"{0: 9, 1: 10, 2: 0, 3: 1, 4: 0}",0
17,True,"{'a': 0, 'e': 0}",25,0,-99.24525652311691,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
18,True,"{'a': 0, 'e': 0}",25,0,-113.71859958629679,"{0: 12, 1: 8, 2: 3, 3: 1, 4: 1}",0
19,True,"{'a': 0, 'e': 0}",25,0,-165.61237080614936,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
20,True,"{'a': 0, 'e': 0}",25,0,-1.6977259570916063,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
21,True,"{'a': 0, 'e': 0}",25,0,-59.41116955389556,"{0: 12, 1: 12, 2: 0, 3: 1, 4: 0}",0
22,True,"{'a': 0, 'e': 0}",25,0,-33.41772762061328,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
23,True,"{'a': 0, 'e': 0}",30,0,-45.99583791745894,"{0: 17, 1: 12, 2: 0, 3: 1, 4: 0}",0
24,True,"{'a': 0, 'e': 0}",30,0,-244.2549797175994,"{0: 11, 1: 8, 2: 6, 3: 2, 4: 3}",0
25,True,"{'a': 0, 'e': 0}",25,0,-49.420330915861626,"{0: 15, 1: 8, 2: 1, 3: 1, 4: 0}",0
26,True,"{'a': 0, 'e': 0}",20,0,-67.87690887934869,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
27,True,"{'a': 0, 'e': 0}",25,0,-229.90749764997207,"{0: 12, 1: 3, 2: 5, 3: 1, 4: 4}",0
28,True,"{'a': 0, 'e': 0}",25,0,-96.37884131271969,"{0: 13, 1: 7, 2: 4, 3: 0, 4: 1}",0
29,True,"{'a': 0, 'e': 0}",35,0,-111.8906132592508,"{0: 27, 1: 0, 2: 6, 3: 0, 4: 2}",0
30,True,"{'a': 0, 'e': 0}",20,0,-32.24366316171271,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
31,True,"{'a': 0, 'e': 0}",25,0,-119.7013471780974,"{0: 14, 1: 6, 2: 3, 3: 0, 4: 2}",0
32,True,"{'a': 0, 'e': 0}",20,0,-60.701770879771395,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
33,True,"{'a': 0, 'e': 0}",20,0,-151.74564817901356,"{0: 10, 1: 3, 2: 3, 3: 2, 4: 2}",0
34,True,"{'a': 0, 'e': 0}",35,12,-114.75441120244047,"{0: 14, 1: 4, 2: 2, 3: 1, 4: 2}",1
35,True,"{'a': 0, 'e': 0}",20,0,-75.25497900127228,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
36,True,"{'a': 0, 'e': 0}",25,0,-60.575103109855064,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
37,True,"{'a': 0, 'e': 0}",30,0,-223.26099519290364,"{0: 14, 1: 5, 2: 7, 3: 1, 4: 3}",0
38,True,"{'a': 0, 'e': 0}",25,0,-94.79803688315396,"{0: 16, 1: 7, 2: 0, 3: 0, 4: 2}",0
39,True,"{'a': 0, 'e': 0}",20,0,-67.56562396780653,"{0: 13, 1: 5, 2: 0, 3: 1, 4: 1}",0
40,True,"{'a': 0, 'e': 0}",30,0,-43.19886663830862,"{0: 20, 1: 6, 2: 4, 3: 0, 4: 0}",0
41,True,"{'a': 0, 'e': 0}",25,0,-122.65821357054585,"{0: 19, 1: 0, 2: 2, 3: 2, 4: 2}",0
42,True,"{'a': 0, 'e': 0}",30,0,-102.61291707459175,"{0: 14, 1: 13, 2: 2, 3: 0, 4: 1}",0
43,True,"{'a': 0, 'e': 0}",25,0,-109.46466261393776,"{0: 13, 1: 4, 2: 7, 3: 0, 4: 1}",0
44,True,"{'a': 0, 'e': 0}",20,0,-125.51549058959415,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
45,True,"{'a': 0, 'e': 0}",25,0,-85.7765961788777,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
46,True,"{'a': 0, 'e': 0}",30,0,-59.17153675548261,"{0: 18, 1: 9, 2: 2, 3: 1, 4: 0}",0
47,True,"{'a': 0, 'e': 0}",25,0,-57.05753242525844,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
48,True,"{'a': 0, 'e': 0}",35,0,-244.80048164368455,"{0: 12, 1: 16, 2: 3, 3: 0, 4: 4}",0
49,True,"{'a': 0, 'e': 0}",25,0,-34.0942719595185,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
50,True,"{'a': 0, 'e': 0}",25,0,-4.76097530093093,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
