trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 1, 'e': 0.9}",20,0,-90.55095851696763,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
2,False,"{'a': 1, 'e': 0.81}",20,0,-74.87245427605166,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
3,False,"{'a': 1, 'e': 0.7290000000000001}",30,14,-91.96787567219233,"{0: 9, 1: 4, 2: 1, 3: 0, 4: 2}",1
4,False,"{'a': 1, 'e': 0.6561}",20,0,-99.84492507874447,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 2}",0
5,False,"{'a': 1, 'e': 0.5904900000000001}",30,9,-29.721858773096006,"{0: 16, 1: 1, 2: 3, 3: 1, 4: 0}",1
6,False,"{'a': 1, 'e': 0.531441}",30,15,-23.8974488209739,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 0}",1
7,False,"{'a': 1, 'e': 0.4782969000000001}",30,0,-113.11026102914482,"{0: 20, 1: 2, 2: 5, 3: 2, 4: 1}",0
8,False,"{'a': 1, 'e': 0.4304672100000001}",30,15,-41.42133663773723,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
9,False,"{'a': 1, 'e': 0.3874204890000001}",25,11,3.008060724718603,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
10,False,"{'a': 1, 'e': 0.3486784401000001}",30,0,-94.86932580257657,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
11,False,"{'a': 1, 'e': 0.31381059609000006}",25,8,-48.594581035762104,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
12,False,"{'a': 1, 'e': 0.2824295364810001}",25,0,-55.59949876654342,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
13,False,"{'a': 1, 'e': 0.2541865828329001}",20,0,-25.07819379736086,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
14,False,"{'a': 1, 'e': 0.2287679245496101}",30,0,-2.9165514682671616,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
15,False,"{'a': 1, 'e': 0.20589113209464907}",30,15,21.666456222064113,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,False,"{'a': 1, 'e': 0.18530201888518416}",25,14,-23.830617699238687,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 0}",1
17,False,"{'a': 1, 'e': 0.16677181699666577}",30,6,-59.95389949100202,"{0: 16, 1: 3, 2: 3, 3: 2, 4: 0}",1
18,False,"{'a': 1, 'e': 0.15009463529699918}",20,10,15.414110680223887,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,False,"{'a': 1, 'e': 0.13508517176729928}",20,10,13.883716160744871,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,False,"{'a': 1, 'e': 0.12157665459056935}",25,18,0.33441623670393694,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
21,False,"{'a': 1, 'e': 0.10941898913151242}",25,16,6.003211195911202,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
22,False,"{'a': 1, 'e': 0.09847709021836118}",25,8,16.79141397773146,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
23,False,"{'a': 1, 'e': 0.08862938119652507}",20,15,12.774763043623388,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,False,"{'a': 1, 'e': 0.07976644307687256}",20,4,22.89991532885846,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
25,False,"{'a': 1, 'e': 0.0717897987691853}",30,8,-22.28978621318506,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
26,False,"{'a': 1, 'e': 0.06461081889226677}",25,13,-9.90709434728972,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
27,False,"{'a': 1, 'e': 0.058149737003040096}",30,6,36.73933607333314,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,False,"{'a': 1, 'e': 0.05233476330273609}",30,11,5.222649768993678,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 0}",1
29,False,"{'a': 1, 'e': 0.047101286972462485}",20,9,9.820509433855978,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",30,12,26.581271368265543,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,18,11.33307672973924,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,11,22.81968576152896,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,0,26.69227043621439,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,5,9.41179577182056,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",30,18,22.435708403957253,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",30,23,11.580208877946879,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,1,-37.74056247936925,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 1}",1
9,True,"{'a': 0, 'e': 0}",25,10,26.63982121931861,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,12,15.304064745777758,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",20,12,-26.98975854381465,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
12,True,"{'a': 0, 'e': 0}",35,5,39.829121173806826,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",20,0,29.759351090877473,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",30,8,7.462986204499336,"{0: 20, 1: 1, 2: 0, 3: 1, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",20,6,29.482982070105574,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,3,26.2969461580809,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",25,15,22.025756607424675,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",25,13,21.631848740219624,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",20,3,28.29241621454207,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",30,12,25.62705260469454,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",25,17,12.830925669322372,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",20,13,11.238537718953747,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",35,24,19.421246622838243,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",20,9,-3.57308762065442,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",20,4,-13.711528496467405,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
26,True,"{'a': 0, 'e': 0}",25,16,-23.59665208764233,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
27,True,"{'a': 0, 'e': 0}",20,4,-53.989876280398605,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 2}",1
28,True,"{'a': 0, 'e': 0}",25,8,11.022845224737905,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",30,11,31.120369910765383,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0, 'e': 0}",20,13,12.785070534939802,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0, 'e': 0}",20,2,21.857852818764115,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0, 'e': 0}",20,12,16.529231380919267,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",25,7,29.143545543987788,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",30,20,17.09308635158901,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0, 'e': 0}",25,16,17.21697674145129,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0, 'e': 0}",25,2,-70.49777025182935,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 2}",1
37,True,"{'a': 0, 'e': 0}",20,13,-11.397557669931388,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
38,True,"{'a': 0, 'e': 0}",25,0,-3.9736598390383886,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
39,True,"{'a': 0, 'e': 0}",20,10,15.436464802076864,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0, 'e': 0}",25,8,5.143459407671388,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
41,True,"{'a': 0, 'e': 0}",20,8,23.774841367728285,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0, 'e': 0}",25,7,-11.970914631444225,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
43,True,"{'a': 0, 'e': 0}",20,4,7.716469367475284,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
44,True,"{'a': 0, 'e': 0}",20,12,13.16238872004788,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,True,"{'a': 0, 'e': 0}",30,18,22.869511987484966,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
