trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 1, 'e': 0.95}",25,0,-148.82971328582568,"{0: 15, 1: 3, 2: 3, 3: 2, 4: 2}",0
2,False,"{'a': 1, 'e': 0.9025}",20,0,-93.11032295953935,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
3,False,"{'a': 1, 'e': 0.8573749999999999}",20,0,-169.9668984411158,"{0: 8, 1: 2, 2: 8, 3: 0, 4: 2}",0
4,False,"{'a': 1, 'e': 0.8145062499999999}",20,0,-152.94239203292096,"{0: 8, 1: 3, 2: 7, 3: 0, 4: 2}",0
5,False,"{'a': 1, 'e': 0.7737809374999998}",20,0,-74.20649272419305,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",0
6,False,"{'a': 1, 'e': 0.7350918906249998}",35,18,-68.50203894587305,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 1}",1
7,False,"{'a': 1, 'e': 0.6983372960937497}",25,0,-117.59463000274297,"{0: 11, 1: 7, 2: 6, 3: 0, 4: 1}",0
8,False,"{'a': 1, 'e': 0.6634204312890623}",20,0,-109.12354002353672,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
9,False,"{'a': 1, 'e': 0.6302494097246091}",20,7,-19.6677607833541,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
10,False,"{'a': 1, 'e': 0.5987369392383787}",20,5,-58.286721128019394,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 1}",1
11,False,"{'a': 1, 'e': 0.5688000922764597}",20,11,-46.07900670196756,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 1}",1
12,False,"{'a': 1, 'e': 0.5403600876626367}",20,6,-25.78361003650629,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
13,False,"{'a': 1, 'e': 0.5133420832795048}",20,11,-22.335116279400083,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
14,False,"{'a': 1, 'e': 0.48767497911552954}",20,8,-43.25460207941188,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
15,False,"{'a': 1, 'e': 0.46329123015975304}",20,0,5.683813542949083,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
16,False,"{'a': 1, 'e': 0.44012666865176536}",20,10,19.256737999927665,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,False,"{'a': 1, 'e': 0.4181203352191771}",30,8,-38.68033744925943,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 1}",1
18,False,"{'a': 1, 'e': 0.3972143184582182}",30,3,22.54421345903161,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 0}",1
19,False,"{'a': 1, 'e': 0.37735360253530725}",20,4,-47.732607045883434,"{0: 11, 1: 1, 2: 2, 3: 2, 4: 0}",1
20,False,"{'a': 1, 'e': 0.3584859224085419}",20,6,-36.541841983602104,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
21,False,"{'a': 1, 'e': 0.3405616262881148}",25,15,7.530470118444025,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
22,False,"{'a': 1, 'e': 0.323533544973709}",25,12,-0.3331567450608781,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
23,False,"{'a': 1, 'e': 0.3073568677250236}",30,0,-77.09987000828923,"{0: 24, 1: 1, 2: 3, 3: 0, 4: 2}",0
24,False,"{'a': 1, 'e': 0.2919890243387724}",30,13,5.903205614012857,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
25,False,"{'a': 1, 'e': 0.27738957312183377}",30,11,-53.04732866279172,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 1}",1
26,False,"{'a': 1, 'e': 0.26352009446574204}",20,0,-12.516834423084003,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
27,False,"{'a': 1, 'e': 0.2503440897424549}",20,10,-32.516412440932115,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
28,False,"{'a': 1, 'e': 0.23782688525533216}",25,16,-38.14416222763114,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
29,False,"{'a': 1, 'e': 0.22593554099256555}",20,5,-4.577151949000698,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
30,False,"{'a': 1, 'e': 0.21463876394293727}",25,4,-13.149126439752623,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 0}",1
31,False,"{'a': 1, 'e': 0.2039068257457904}",25,13,11.74587618211886,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
32,False,"{'a': 1, 'e': 0.19371148445850087}",25,17,12.245369094151544,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,False,"{'a': 1, 'e': 0.18402591023557582}",30,15,13.540504469371097,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
34,False,"{'a': 1, 'e': 0.174824614723797}",20,7,14.124381214252825,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
35,False,"{'a': 1, 'e': 0.16608338398760716}",20,14,-32.281185594969834,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
36,False,"{'a': 1, 'e': 0.1577792147882268}",20,13,15.236850694558498,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,False,"{'a': 1, 'e': 0.14989025404881545}",20,6,-21.579918425576718,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
38,False,"{'a': 1, 'e': 0.14239574134637467}",20,14,12.502678870914686,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,False,"{'a': 1, 'e': 0.13527595427905592}",30,13,-0.6145813035673626,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
40,False,"{'a': 1, 'e': 0.12851215656510312}",20,7,24.947716803784186,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,False,"{'a': 1, 'e': 0.12208654873684796}",30,19,18.81311295463707,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,False,"{'a': 1, 'e': 0.11598222130000556}",20,9,17.53316635256834,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,False,"{'a': 1, 'e': 0.11018311023500528}",20,9,23.714681947514862,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,False,"{'a': 1, 'e': 0.10467395472325501}",25,11,28.435749255611174,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,False,"{'a': 1, 'e': 0.09944025698709225}",25,17,14.234457615264173,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,False,"{'a': 1, 'e': 0.09446824413773763}",20,8,21.89969801247005,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,False,"{'a': 1, 'e': 0.08974483193085075}",20,0,31.726775037109253,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
48,False,"{'a': 1, 'e': 0.0852575903343082}",20,16,9.276536178559656,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,False,"{'a': 1, 'e': 0.0809947108175928}",20,15,4.510084007921273,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
50,False,"{'a': 1, 'e': 0.07694497527671315}",30,9,36.95412756239836,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,False,"{'a': 1, 'e': 0.07309772651287749}",25,13,10.662317027101658,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
52,False,"{'a': 1, 'e': 0.06944284018723361}",25,19,12.847668921573337,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,False,"{'a': 1, 'e': 0.06597069817787193}",20,10,17.810470767509155,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,False,"{'a': 1, 'e': 0.06267216326897833}",20,6,9.178454485860762,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
55,False,"{'a': 1, 'e': 0.05953855510552941}",25,11,28.53710754524473,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,False,"{'a': 1, 'e': 0.056561627350252934}",25,15,16.628667924863876,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,False,"{'a': 1, 'e': 0.053733545982740286}",20,12,17.640036445505416,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,False,"{'a': 1, 'e': 0.051046868683603266}",20,6,27.706443335941003,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,False,"{'a': 1, 'e': 0.048494525249423104}",20,9,22.155322120491018,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,8,32.78204518069121,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,16,17.34444103222371,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,9,17.06423199877498,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,12,19.4774244470736,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,14,22.77707477160182,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,3,30.6147949861619,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,8,22.15142124346576,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,7,24.909559416968364,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,17,17.296343405556563,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,18,11.67466081879487,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",20,8,22.220988573637314,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",20,11,14.820735242394555,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",20,6,26.17585935981959,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",25,0,45.23335000089012,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
15,True,"{'a': 0, 'e': 0}",25,0,42.49681046791753,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
16,True,"{'a': 0, 'e': 0}",20,13,14.275187109407742,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",25,20,10.048584472246462,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
