trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0, 'e': 0.9}",20,0,-88.92389449153814,"{0: 10, 1: 1, 2: 9, 3: 0, 4: 0}",0
2,False,"{'a': 0, 'e': 0.81}",20,0,-145.6901445691573,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 2}",0
3,False,"{'a': 0, 'e': 0.7290000000000001}",25,0,-114.62566807503867,"{0: 15, 1: 3, 2: 4, 3: 2, 4: 1}",0
4,False,"{'a': 0, 'e': 0.6561}",20,0,-69.85827268227045,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
5,False,"{'a': 0, 'e': 0.5904900000000001}",25,0,-254.66108169268742,"{0: 9, 1: 2, 2: 9, 3: 2, 4: 3}",0
6,False,"{'a': 0, 'e': 0.531441}",25,0,-114.79053320728272,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
7,False,"{'a': 0, 'e': 0.4782969000000001}",25,0,-67.91581635219713,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",0
8,False,"{'a': 0, 'e': 0.4304672100000001}",25,0,-85.71165905057939,"{0: 15, 1: 5, 2: 4, 3: 0, 4: 1}",0
9,False,"{'a': 0, 'e': 0.3874204890000001}",20,0,-115.49899918783176,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
10,False,"{'a': 0, 'e': 0.3486784401000001}",30,0,-84.72121595822152,"{0: 22, 1: 3, 2: 2, 3: 2, 4: 1}",0
11,False,"{'a': 0, 'e': 0.31381059609000006}",30,0,-157.9875869218247,"{0: 19, 1: 2, 2: 5, 3: 2, 4: 2}",0
12,False,"{'a': 0, 'e': 0.2824295364810001}",25,3,-35.11130565095548,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 0}",1
13,False,"{'a': 0, 'e': 0.2541865828329001}",25,0,-165.07861148410407,"{0: 12, 1: 3, 2: 8, 3: 0, 4: 2}",0
14,False,"{'a': 0, 'e': 0.2287679245496101}",25,0,-71.316313753079,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
15,False,"{'a': 0, 'e': 0.20589113209464907}",35,0,-121.46672788156712,"{0: 24, 1: 3, 2: 6, 3: 0, 4: 2}",0
16,False,"{'a': 0, 'e': 0.18530201888518416}",20,0,-55.99989247503266,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
17,False,"{'a': 0, 'e': 0.16677181699666577}",25,0,-107.49703113699442,"{0: 15, 1: 1, 2: 8, 3: 0, 4: 1}",0
18,False,"{'a': 0, 'e': 0.15009463529699918}",30,0,-215.18600314200395,"{0: 16, 1: 5, 2: 5, 3: 0, 4: 4}",0
19,False,"{'a': 0, 'e': 0.13508517176729928}",25,0,-39.95009009073207,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",0
20,False,"{'a': 0, 'e': 0.12157665459056935}",20,0,-55.897731461640745,"{0: 11, 1: 6, 2: 2, 3: 1, 4: 0}",0
21,False,"{'a': 0, 'e': 0.10941898913151242}",20,0,-142.33844894943232,"{0: 11, 1: 5, 2: 1, 3: 0, 4: 3}",0
22,False,"{'a': 0, 'e': 0.09847709021836118}",20,0,-122.8235622117786,"{0: 10, 1: 3, 2: 4, 3: 2, 4: 1}",0
23,False,"{'a': 0, 'e': 0.08862938119652507}",35,0,-114.93915244950489,"{0: 24, 1: 2, 2: 7, 3: 1, 4: 1}",0
