trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 1, 'e': 0.95}",25,0,-160.62311728407224,"{0: 13, 1: 3, 2: 5, 3: 2, 4: 2}",0
2,False,"{'a': 1, 'e': 0.9025}",20,0,-164.5569956310393,"{0: 8, 1: 3, 2: 6, 3: 1, 4: 2}",0
3,False,"{'a': 1, 'e': 0.8573749999999999}",20,0,-125.72524667220597,"{0: 9, 1: 3, 2: 6, 3: 1, 4: 1}",0
4,False,"{'a': 1, 'e': 0.8145062499999999}",20,0,-162.44099518512044,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 3}",0
5,False,"{'a': 1, 'e': 0.7737809374999998}",30,0,-286.56454205722196,"{0: 11, 1: 4, 2: 8, 3: 4, 4: 3}",0
6,False,"{'a': 1, 'e': 0.7350918906249998}",25,0,-66.91247815056431,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
7,False,"{'a': 1, 'e': 0.6983372960937497}",35,0,-154.0892960155569,"{0: 23, 1: 3, 2: 5, 3: 2, 4: 2}",0
8,False,"{'a': 1, 'e': 0.6634204312890623}",25,0,-126.54908616420917,"{0: 16, 1: 0, 2: 7, 3: 0, 4: 2}",0
9,False,"{'a': 1, 'e': 0.6302494097246091}",20,0,-94.41881112350933,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
10,False,"{'a': 1, 'e': 0.5987369392383787}",20,0,-31.7009286608666,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
11,False,"{'a': 1, 'e': 0.5688000922764597}",30,0,-51.81732409156493,"{0: 23, 1: 3, 2: 3, 3: 0, 4: 1}",0
12,False,"{'a': 1, 'e': 0.5403600876626367}",25,0,-71.11814879859213,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
13,False,"{'a': 1, 'e': 0.5133420832795048}",25,11,-64.80180537443182,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 1}",1
14,False,"{'a': 1, 'e': 0.48767497911552954}",20,3,-24.36675126158602,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
15,False,"{'a': 1, 'e': 0.46329123015975304}",30,12,-23.700774770817418,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 0}",1
16,False,"{'a': 1, 'e': 0.44012666865176536}",20,16,8.221214354609902,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,False,"{'a': 1, 'e': 0.4181203352191771}",25,0,-30.788404436734883,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
18,False,"{'a': 1, 'e': 0.3972143184582182}",20,0,-112.98958386393615,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
19,False,"{'a': 1, 'e': 0.37735360253530725}",20,3,-4.98333023325441,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
20,False,"{'a': 1, 'e': 0.3584859224085419}",20,12,-31.114631422103507,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
21,False,"{'a': 1, 'e': 0.3405616262881148}",20,0,-50.381323578362824,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
22,False,"{'a': 1, 'e': 0.323533544973709}",35,14,-24.250217005746,"{0: 16, 1: 0, 2: 5, 3: 0, 4: 0}",1
23,False,"{'a': 1, 'e': 0.3073568677250236}",30,14,-2.3654073162564813,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
24,False,"{'a': 1, 'e': 0.2919890243387724}",20,6,25.124258067667903,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,False,"{'a': 1, 'e': 0.27738957312183377}",20,14,12.5142033782248,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,False,"{'a': 1, 'e': 0.26352009446574204}",20,0,10.528348783491978,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
27,False,"{'a': 1, 'e': 0.2503440897424549}",20,10,7.685219622617847,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
28,False,"{'a': 1, 'e': 0.23782688525533216}",25,0,2.0525464309195014,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
29,False,"{'a': 1, 'e': 0.22593554099256555}",20,0,0.6386637180705591,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
30,False,"{'a': 1, 'e': 0.21463876394293727}",30,22,-11.244619445557413,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
31,False,"{'a': 1, 'e': 0.2039068257457904}",20,7,-1.00019257793634,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
32,False,"{'a': 1, 'e': 0.19371148445850087}",25,9,16.628076990056194,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
33,False,"{'a': 1, 'e': 0.18402591023557582}",25,8,22.994330239836735,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
34,False,"{'a': 1, 'e': 0.174824614723797}",20,8,9.362331855448142,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
35,False,"{'a': 1, 'e': 0.16608338398760716}",20,9,16.52377980329423,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,False,"{'a': 1, 'e': 0.1577792147882268}",25,13,24.147348181179694,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,False,"{'a': 1, 'e': 0.14989025404881545}",20,8,21.17668602722179,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,False,"{'a': 1, 'e': 0.14239574134637467}",20,0,20.312126692314752,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
39,False,"{'a': 1, 'e': 0.13527595427905592}",25,0,33.46485338753739,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
40,False,"{'a': 1, 'e': 0.12851215656510312}",20,9,6.603718630002569,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
41,False,"{'a': 1, 'e': 0.12208654873684796}",25,5,16.34748668137434,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
42,False,"{'a': 1, 'e': 0.11598222130000556}",30,20,17.084989953257757,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,False,"{'a': 1, 'e': 0.11018311023500528}",30,18,10.968521436116673,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
44,False,"{'a': 1, 'e': 0.10467395472325501}",25,12,22.720038594482418,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,False,"{'a': 1, 'e': 0.09944025698709225}",25,6,21.162438040558772,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
46,False,"{'a': 1, 'e': 0.09446824413773763}",30,11,8.779068514565928,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
47,False,"{'a': 1, 'e': 0.08974483193085075}",25,0,32.850201730216476,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
48,False,"{'a': 1, 'e': 0.0852575903343082}",25,0,-49.90521407122192,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
49,False,"{'a': 1, 'e': 0.0809947108175928}",25,0,24.92693388858671,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
50,False,"{'a': 1, 'e': 0.07694497527671315}",30,7,3.2947699488449604,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 0}",1
51,False,"{'a': 1, 'e': 0.07309772651287749}",20,8,20.37617595745331,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,False,"{'a': 1, 'e': 0.06944284018723361}",25,17,15.905457824255038,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,False,"{'a': 1, 'e': 0.06597069817787193}",20,0,17.807642866055723,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
54,False,"{'a': 1, 'e': 0.06267216326897833}",20,9,22.984914099984252,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,False,"{'a': 1, 'e': 0.05953855510552941}",25,5,30.989732039496452,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,False,"{'a': 1, 'e': 0.056561627350252934}",20,0,18.757259630395538,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
57,False,"{'a': 1, 'e': 0.053733545982740286}",25,0,15.288089519176637,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
58,False,"{'a': 1, 'e': 0.051046868683603266}",30,0,3.476586960197876,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
59,False,"{'a': 1, 'e': 0.048494525249423104}",20,13,13.072218671049015,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,5,24.263777948191947,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",30,0,33.952227241602465,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
3,True,"{'a': 0, 'e': 0}",25,4,31.533554124380046,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",30,0,41.90592986879815,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0, 'e': 0}",25,19,10.111329088998628,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",30,13,31.435892071540696,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,14,10.83454606419608,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,0,25.356921787437717,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
9,True,"{'a': 0, 'e': 0}",35,15,34.256581884228915,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,8,30.67617099863888,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",20,0,32.13404514034207,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
12,True,"{'a': 0, 'e': 0}",30,11,34.522902146260556,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",25,0,31.738228377296945,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
14,True,"{'a': 0, 'e': 0}",25,8,32.83016074501553,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",25,18,15.266577527984756,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",30,0,32.9923797605852,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
17,True,"{'a': 0, 'e': 0}",25,0,43.06973362019337,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
18,True,"{'a': 0, 'e': 0}",20,0,30.791788617422934,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
19,True,"{'a': 0, 'e': 0}",25,0,34.6470684499655,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
20,True,"{'a': 0, 'e': 0}",20,7,22.6446474201391,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",25,0,38.40109884139935,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
22,True,"{'a': 0, 'e': 0}",20,0,27.307757905988396,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
23,True,"{'a': 0, 'e': 0}",25,0,39.53027951895706,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
24,True,"{'a': 0, 'e': 0}",25,8,28.80017286460877,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",25,15,17.43348794952162,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",25,0,38.699365139025076,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
27,True,"{'a': 0, 'e': 0}",20,10,19.91807372973848,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",20,0,26.486938346992343,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
29,True,"{'a': 0, 'e': 0}",30,0,44.61011999172612,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
30,True,"{'a': 0, 'e': 0}",20,0,25.697516941631736,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
31,True,"{'a': 0, 'e': 0}",20,10,19.08235458773001,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0, 'e': 0}",20,15,9.153851913739885,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",25,0,35.07656212294394,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
34,True,"{'a': 0, 'e': 0}",20,9,19.28919712317133,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0, 'e': 0}",25,11,23.464871996496566,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0, 'e': 0}",30,23,13.11100281971769,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0, 'e': 0}",25,13,19.202013516228956,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0, 'e': 0}",30,12,31.31471201811835,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0, 'e': 0}",25,0,33.76350743037008,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
40,True,"{'a': 0, 'e': 0}",25,0,30.006486992289684,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
41,True,"{'a': 0, 'e': 0}",20,0,28.696724067416483,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
42,True,"{'a': 0, 'e': 0}",20,12,12.588178696048821,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
