trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0, 'e': 0.95}",20,0,-67.67996687024859,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
2,False,"{'a': 0, 'e': 0.9025}",20,0,-118.03766559541646,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
3,False,"{'a': 0, 'e': 0.8573749999999999}",20,0,-68.22142948633261,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
4,False,"{'a': 0, 'e': 0.8145062499999999}",20,0,-69.25811540614566,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
5,False,"{'a': 0, 'e': 0.7737809374999998}",25,0,-100.47934831077121,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
6,False,"{'a': 0, 'e': 0.7350918906249998}",20,5,-88.56237512704365,"{0: 8, 1: 2, 2: 3, 3: 1, 4: 1}",1
7,False,"{'a': 0, 'e': 0.6983372960937497}",20,0,-97.51544826493523,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
8,False,"{'a': 0, 'e': 0.6634204312890623}",20,0,-168.4116136308274,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 3}",0
9,False,"{'a': 0, 'e': 0.6302494097246091}",20,0,-135.5697842350808,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
10,False,"{'a': 0, 'e': 0.5987369392383787}",20,0,-87.80493902704445,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
11,False,"{'a': 0, 'e': 0.5688000922764597}",30,0,-199.07192162314132,"{0: 16, 1: 1, 2: 9, 3: 2, 4: 2}",0
12,False,"{'a': 0, 'e': 0.5403600876626367}",25,0,-144.0073750552139,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
13,False,"{'a': 0, 'e': 0.5133420832795048}",25,0,-118.49621298005071,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
14,False,"{'a': 0, 'e': 0.48767497911552954}",20,0,-56.82009967583227,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
15,False,"{'a': 0, 'e': 0.46329123015975304}",20,0,-105.35718017635315,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
16,False,"{'a': 0, 'e': 0.44012666865176536}",20,0,-22.397405449716693,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
17,False,"{'a': 0, 'e': 0.4181203352191771}",20,0,-200.0766639173466,"{0: 10, 1: 1, 2: 4, 3: 2, 4: 3}",0
18,False,"{'a': 0, 'e': 0.3972143184582182}",20,0,-11.384418315104234,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
19,False,"{'a': 0, 'e': 0.37735360253530725}",25,0,-99.21530469499042,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
20,False,"{'a': 0, 'e': 0.3584859224085419}",20,0,-93.05674357486315,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
21,False,"{'a': 0, 'e': 0.3405616262881148}",35,0,-242.73399318499096,"{0: 22, 1: 2, 2: 4, 3: 3, 4: 4}",0
22,False,"{'a': 0, 'e': 0.323533544973709}",30,0,-116.92777466244857,"{0: 20, 1: 0, 2: 8, 3: 1, 4: 1}",0
23,False,"{'a': 0, 'e': 0.3073568677250236}",25,0,-147.99666882612297,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 3}",0
24,False,"{'a': 0, 'e': 0.2919890243387724}",20,0,-101.50926474474478,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
25,False,"{'a': 0, 'e': 0.27738957312183377}",25,0,-57.66144252758577,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
26,False,"{'a': 0, 'e': 0.26352009446574204}",25,0,-63.46088887809833,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
27,False,"{'a': 0, 'e': 0.2503440897424549}",25,0,-31.13172275856284,"{0: 21, 1: 1, 2: 1, 3: 2, 4: 0}",0
28,False,"{'a': 0, 'e': 0.23782688525533216}",30,0,-164.43990334080985,"{0: 21, 1: 0, 2: 5, 3: 1, 4: 3}",0
29,False,"{'a': 0, 'e': 0.22593554099256555}",20,0,-73.89726809951367,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
30,False,"{'a': 0, 'e': 0.21463876394293727}",30,0,-181.5767993930618,"{0: 21, 1: 0, 2: 4, 3: 2, 4: 3}",0
31,False,"{'a': 0, 'e': 0.2039068257457904}",20,0,-201.85025557238382,"{0: 8, 1: 2, 2: 6, 3: 1, 4: 3}",0
32,False,"{'a': 0, 'e': 0.19371148445850087}",20,0,-40.20880106871092,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
33,False,"{'a': 0, 'e': 0.18402591023557582}",20,0,-199.5968872463205,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 4}",0
34,False,"{'a': 0, 'e': 0.174824614723797}",35,0,-128.79397018713723,"{0: 26, 1: 1, 2: 3, 3: 4, 4: 1}",0
35,False,"{'a': 0, 'e': 0.16608338398760716}",25,0,-54.5116937829129,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
36,False,"{'a': 0, 'e': 0.1577792147882268}",25,5,-186.7596580539892,"{0: 10, 1: 0, 2: 6, 3: 1, 4: 3}",1
37,False,"{'a': 0, 'e': 0.14989025404881545}",20,0,-154.94585150612505,"{0: 9, 1: 1, 2: 6, 3: 3, 4: 1}",0
38,False,"{'a': 0, 'e': 0.14239574134637467}",20,0,-32.743989991773645,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
39,False,"{'a': 0, 'e': 0.13527595427905592}",20,0,-25.86436658001775,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
40,False,"{'a': 0, 'e': 0.12851215656510312}",20,0,-70.90555645635183,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
41,False,"{'a': 0, 'e': 0.12208654873684796}",25,0,6.213302511447015,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
