trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
6,True,"{'a': 0, 'e': 0}",20,0,-124.59071684722011,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
7,True,"{'a': 0, 'e': 0}",25,0,-213.01145712876846,"{0: 12, 1: 0, 2: 10, 3: 0, 4: 3}",0
8,True,"{'a': 0, 'e': 0}",20,0,-34.27983996488253,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
9,True,"{'a': 0, 'e': 0}",20,0,-238.1482174628025,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 5}",0
10,True,"{'a': 0, 'e': 0}",25,0,-211.63755513214045,"{0: 14, 1: 0, 2: 7, 3: 0, 4: 4}",0
11,True,"{'a': 0, 'e': 0}",20,0,-247.42150995845884,"{0: 9, 1: 0, 2: 6, 3: 0, 4: 5}",0
12,True,"{'a': 0, 'e': 0}",30,0,-352.16961859845134,"{0: 14, 1: 0, 2: 9, 3: 0, 4: 7}",0
13,True,"{'a': 0, 'e': 0}",30,0,-195.09543332619484,"{0: 18, 1: 0, 2: 9, 3: 0, 4: 3}",0
14,True,"{'a': 0, 'e': 0}",20,0,-183.5153940375949,"{0: 7, 1: 0, 2: 11, 3: 0, 4: 2}",0
15,True,"{'a': 0, 'e': 0}",25,0,-187.6448201730151,"{0: 13, 1: 1, 2: 8, 3: 0, 4: 3}",0
16,True,"{'a': 0, 'e': 0}",25,0,-93.03393535836302,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
17,True,"{'a': 0, 'e': 0}",25,1,-86.1166738031567,"{0: 14, 1: 1, 2: 8, 3: 1, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",20,0,-225.14165129311255,"{0: 8, 1: 1, 2: 7, 3: 0, 4: 4}",0
19,True,"{'a': 0, 'e': 0}",35,0,-163.93296953419022,"{0: 19, 1: 2, 2: 13, 3: 0, 4: 1}",0
20,True,"{'a': 0, 'e': 0}",20,0,-102.6584436963737,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
21,True,"{'a': 0, 'e': 0}",20,0,-63.85789571840191,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
22,True,"{'a': 0, 'e': 0}",20,0,-124.11157613936288,"{0: 9, 1: 1, 2: 9, 3: 0, 4: 1}",0
23,True,"{'a': 0, 'e': 0}",20,0,-129.04202121293238,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
24,True,"{'a': 0, 'e': 0}",25,0,-73.56840126162672,"{0: 16, 1: 1, 2: 8, 3: 0, 4: 0}",0
25,True,"{'a': 0, 'e': 0}",20,0,-128.2862023074747,"{0: 9, 1: 1, 2: 9, 3: 0, 4: 1}",0
26,True,"{'a': 0, 'e': 0}",25,0,-239.93002912656783,"{0: 9, 1: 0, 2: 13, 3: 0, 4: 3}",0
27,True,"{'a': 0, 'e': 0}",25,0,-308.94034248667,"{0: 8, 1: 1, 2: 11, 3: 0, 4: 5}",0
28,True,"{'a': 0, 'e': 0}",20,0,-82.59801780449737,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
29,True,"{'a': 0, 'e': 0}",25,0,-301.8198441718685,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 6}",0
30,True,"{'a': 0, 'e': 0}",20,8,-88.26311126495553,"{0: 5, 1: 1, 2: 5, 3: 0, 4: 1}",1
31,True,"{'a': 0, 'e': 0}",25,0,-103.63031817331857,"{0: 16, 1: 5, 2: 2, 3: 0, 4: 2}",0
32,True,"{'a': 0, 'e': 0}",25,0,-119.02649328936988,"{0: 14, 1: 1, 2: 9, 3: 0, 4: 1}",0
33,True,"{'a': 0, 'e': 0}",25,3,-125.07459024754587,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 2}",1
34,True,"{'a': 0, 'e': 0}",20,0,-208.1087882840806,"{0: 10, 1: 0, 2: 6, 3: 0, 4: 4}",0
35,True,"{'a': 0, 'e': 0}",20,1,-200.10610784212923,"{0: 7, 1: 0, 2: 9, 3: 0, 4: 3}",1
36,True,"{'a': 0, 'e': 0}",25,0,-135.34981941775044,"{0: 11, 1: 0, 2: 14, 3: 0, 4: 0}",0
37,True,"{'a': 0, 'e': 0}",20,0,-86.9809379776523,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
38,True,"{'a': 0, 'e': 0}",20,0,-124.84492880370867,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
39,True,"{'a': 0, 'e': 0}",35,0,-200.07663061948932,"{0: 20, 1: 3, 2: 9, 3: 0, 4: 3}",0
40,True,"{'a': 0, 'e': 0}",20,0,-191.4875751743423,"{0: 9, 1: 0, 2: 8, 3: 0, 4: 3}",0
41,True,"{'a': 0, 'e': 0}",20,0,-55.55145357053748,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
42,True,"{'a': 0, 'e': 0}",20,0,-140.4000491456402,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",1
43,True,"{'a': 0, 'e': 0}",30,0,-218.7525535178083,"{0: 15, 1: 3, 2: 8, 3: 1, 4: 3}",0
44,True,"{'a': 0, 'e': 0}",25,0,-175.0519272136751,"{0: 15, 1: 0, 2: 7, 3: 0, 4: 3}",0
45,True,"{'a': 0, 'e': 0}",25,0,-239.55301996457132,"{0: 12, 1: 2, 2: 6, 3: 1, 4: 4}",0
46,True,"{'a': 0, 'e': 0}",25,0,-264.73222363139377,"{0: 10, 1: 0, 2: 11, 3: 0, 4: 4}",0
47,True,"{'a': 0, 'e': 0}",25,0,-318.72117788696704,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 6}",0
48,True,"{'a': 0, 'e': 0}",20,0,-254.29912432102893,"{0: 6, 1: 0, 2: 10, 3: 0, 4: 4}",0
49,True,"{'a': 0, 'e': 0}",25,0,-209.06210816769095,"{0: 11, 1: 0, 2: 10, 3: 2, 4: 2}",0
50,True,"{'a': 0, 'e': 0}",20,1,-107.05146531889513,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 1}",1
