trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0, 'e': 0.95}",25,0,-154.5537074164945,"{0: 9, 1: 5, 2: 10, 3: 0, 4: 1}",0
2,False,"{'a': 0, 'e': 0.9025}",20,0,-121.6760149804381,"{0: 9, 1: 1, 2: 9, 3: 0, 4: 1}",0
3,False,"{'a': 0, 'e': 0.8573749999999999}",20,0,-112.0227394256158,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",0
4,False,"{'a': 0, 'e': 0.8145062499999999}",20,0,-90.16332930186358,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
5,False,"{'a': 0, 'e': 0.7737809374999998}",25,0,-196.08920631903402,"{0: 16, 1: 1, 2: 3, 3: 1, 4: 4}",0
6,False,"{'a': 0, 'e': 0.7350918906249998}",20,0,-115.14659601855794,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",0
7,False,"{'a': 0, 'e': 0.6983372960937497}",20,0,-141.01567239698085,"{0: 9, 1: 5, 2: 3, 3: 1, 4: 2}",0
8,False,"{'a': 0, 'e': 0.6634204312890623}",20,0,-246.66725593126586,"{0: 7, 1: 2, 2: 6, 3: 1, 4: 4}",0
9,False,"{'a': 0, 'e': 0.6302494097246091}",20,0,-127.0851261734237,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
10,False,"{'a': 0, 'e': 0.5987369392383787}",25,0,-239.68216207950917,"{0: 11, 1: 2, 2: 8, 3: 0, 4: 4}",0
11,False,"{'a': 0, 'e': 0.5688000922764597}",25,0,-163.00960702258757,"{0: 10, 1: 2, 2: 11, 3: 1, 4: 1}",0
12,False,"{'a': 0, 'e': 0.5403600876626367}",25,0,-245.0964284242849,"{0: 10, 1: 1, 2: 9, 3: 2, 4: 3}",0
13,False,"{'a': 0, 'e': 0.5133420832795048}",30,0,-170.54701918344358,"{0: 15, 1: 1, 2: 11, 3: 2, 4: 1}",0
14,False,"{'a': 0, 'e': 0.48767497911552954}",20,0,-83.22646215602073,"{0: 11, 1: 4, 2: 2, 3: 3, 4: 0}",0
15,False,"{'a': 0, 'e': 0.46329123015975304}",20,0,-67.73087148809704,"{0: 12, 1: 0, 2: 8, 3: 0, 4: 0}",0
16,False,"{'a': 0, 'e': 0.44012666865176536}",20,0,-91.01506973728489,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
17,False,"{'a': 0, 'e': 0.4181203352191771}",20,0,-106.58208196096426,"{0: 7, 1: 5, 2: 7, 3: 1, 4: 0}",0
18,False,"{'a': 0, 'e': 0.3972143184582182}",20,0,-119.03203829622748,"{0: 8, 1: 4, 2: 5, 3: 3, 4: 0}",0
19,False,"{'a': 0, 'e': 0.37735360253530725}",25,0,-262.3534646563925,"{0: 7, 1: 3, 2: 11, 3: 1, 4: 3}",0
20,False,"{'a': 0, 'e': 0.3584859224085419}",20,0,-159.1583910928205,"{0: 9, 1: 1, 2: 6, 3: 3, 4: 1}",0
21,False,"{'a': 0, 'e': 0.3405616262881148}",20,0,-85.3215673987578,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
22,False,"{'a': 0, 'e': 0.323533544973709}",20,0,-138.12639613075947,"{0: 8, 1: 3, 2: 7, 3: 1, 4: 1}",0
23,False,"{'a': 0, 'e': 0.3073568677250236}",20,0,-265.3221239554294,"{0: 9, 1: 0, 2: 5, 3: 1, 4: 5}",0
24,False,"{'a': 0, 'e': 0.2919890243387724}",20,0,-226.06629442444788,"{0: 6, 1: 1, 2: 9, 3: 1, 4: 3}",0
25,False,"{'a': 0, 'e': 0.27738957312183377}",25,0,-234.0753205258223,"{0: 10, 1: 1, 2: 10, 3: 1, 4: 3}",0
26,False,"{'a': 0, 'e': 0.26352009446574204}",25,0,-195.7546794643169,"{0: 11, 1: 0, 2: 12, 3: 0, 4: 2}",0
27,False,"{'a': 0, 'e': 0.2503440897424549}",25,0,-72.2497162843944,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
28,False,"{'a': 0, 'e': 0.23782688525533216}",25,0,-258.6799476222672,"{0: 10, 1: 0, 2: 9, 3: 3, 4: 3}",0
29,False,"{'a': 0, 'e': 0.22593554099256555}",20,0,-230.9518128919721,"{0: 3, 1: 5, 2: 5, 3: 6, 4: 1}",0
30,False,"{'a': 0, 'e': 0.21463876394293727}",20,0,-97.96799684936944,"{0: 10, 1: 1, 2: 8, 3: 1, 4: 0}",0
31,False,"{'a': 0, 'e': 0.2039068257457904}",30,0,-239.73388184085024,"{0: 17, 1: 0, 2: 7, 3: 3, 4: 3}",0
32,False,"{'a': 0, 'e': 0.19371148445850087}",20,0,-150.515425205975,"{0: 12, 1: 2, 2: 1, 3: 3, 4: 2}",0
33,False,"{'a': 0, 'e': 0.18402591023557582}",20,0,-130.45857177041003,"{0: 11, 1: 0, 2: 6, 3: 2, 4: 1}",0
34,False,"{'a': 0, 'e': 0.174824614723797}",30,0,-244.48382676733493,"{0: 8, 1: 8, 2: 11, 3: 1, 4: 2}",0
35,False,"{'a': 0, 'e': 0.16608338398760716}",20,0,-102.79596755844926,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
36,False,"{'a': 0, 'e': 0.1577792147882268}",20,0,-208.7764184123756,"{0: 7, 1: 0, 2: 10, 3: 0, 4: 3}",0
37,False,"{'a': 0, 'e': 0.14989025404881545}",25,0,-193.48016408050668,"{0: 9, 1: 3, 2: 9, 3: 3, 4: 1}",0
38,False,"{'a': 0, 'e': 0.14239574134637467}",20,0,-60.34968040529,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
39,False,"{'a': 0, 'e': 0.13527595427905592}",25,0,-212.84154452629176,"{0: 12, 1: 0, 2: 8, 3: 3, 4: 2}",0
40,False,"{'a': 0, 'e': 0.12851215656510312}",25,0,-209.50225982716555,"{0: 17, 1: 0, 2: 2, 3: 2, 4: 4}",0
41,False,"{'a': 0, 'e': 0.12208654873684796}",25,0,-277.8038617660136,"{0: 9, 1: 0, 2: 9, 3: 4, 4: 3}",0
42,False,"{'a': 0, 'e': 0.11598222130000556}",20,0,-201.22691445715057,"{0: 9, 1: 0, 2: 7, 3: 1, 4: 3}",0
43,False,"{'a': 0, 'e': 0.11018311023500528}",25,0,-177.52313293538495,"{0: 9, 1: 7, 2: 5, 3: 3, 4: 1}",0
44,False,"{'a': 0, 'e': 0.10467395472325501}",25,0,-258.7869850427186,"{0: 10, 1: 2, 2: 9, 3: 0, 4: 4}",0
45,False,"{'a': 0, 'e': 0.09944025698709225}",25,0,-198.41112352827514,"{0: 11, 1: 1, 2: 10, 3: 1, 4: 2}",0
46,False,"{'a': 0, 'e': 0.09446824413773763}",25,0,-211.91219795485014,"{0: 13, 1: 0, 2: 8, 3: 1, 4: 3}",0
47,False,"{'a': 0, 'e': 0.08974483193085075}",20,0,-172.94952528344535,"{0: 7, 1: 0, 2: 10, 3: 2, 4: 1}",0
48,False,"{'a': 0, 'e': 0.0852575903343082}",25,0,-300.8817483542829,"{0: 5, 1: 0, 2: 13, 3: 5, 4: 2}",0
49,False,"{'a': 0, 'e': 0.0809947108175928}",30,0,-96.04201429789383,"{0: 20, 1: 2, 2: 5, 3: 3, 4: 0}",0
50,False,"{'a': 0, 'e': 0.07694497527671315}",20,0,-208.45679195568545,"{0: 7, 1: 1, 2: 7, 3: 3, 4: 2}",0
51,False,"{'a': 0, 'e': 0.07309772651287749}",25,0,-229.56032376715416,"{0: 10, 1: 1, 2: 9, 3: 3, 4: 2}",0
52,False,"{'a': 0, 'e': 0.06944284018723361}",20,0,-221.9794609093638,"{0: 9, 1: 0, 2: 5, 3: 3, 4: 3}",0
53,False,"{'a': 0, 'e': 0.06597069817787193}",30,0,-438.4665596514026,"{0: 9, 1: 0, 2: 12, 3: 2, 4: 7}",0
54,False,"{'a': 0, 'e': 0.06267216326897833}",25,0,-180.9340421077526,"{0: 12, 1: 1, 2: 7, 3: 4, 4: 1}",0
55,False,"{'a': 0, 'e': 0.05953855510552941}",35,0,-297.7698520619519,"{0: 14, 1: 0, 2: 15, 3: 4, 4: 2}",0
56,False,"{'a': 0, 'e': 0.056561627350252934}",25,0,-206.3889110958077,"{0: 11, 1: 0, 2: 10, 3: 2, 4: 2}",0
57,False,"{'a': 0, 'e': 0.053733545982740286}",25,0,-207.18225964957608,"{0: 13, 1: 2, 2: 5, 3: 2, 4: 3}",0
58,False,"{'a': 0, 'e': 0.051046868683603266}",25,0,-252.4226982217803,"{0: 12, 1: 0, 2: 6, 3: 4, 4: 3}",0
59,False,"{'a': 0, 'e': 0.048494525249423104}",30,0,-328.4066743796942,"{0: 10, 1: 1, 2: 13, 3: 2, 4: 4}",0
1,True,"{'a': 0, 'e': 0}",20,0,-210.55736098501492,"{0: 7, 1: 0, 2: 7, 3: 5, 4: 1}",0
2,True,"{'a': 0, 'e': 0}",25,0,-180.32089366887513,"{0: 11, 1: 0, 2: 11, 3: 2, 4: 1}",0
3,True,"{'a': 0, 'e': 0}",20,0,-164.12493304456726,"{0: 4, 1: 9, 2: 2, 3: 5, 4: 0}",0
4,True,"{'a': 0, 'e': 0}",30,0,-294.22493472163853,"{0: 9, 1: 0, 2: 16, 3: 3, 4: 2}",0
5,True,"{'a': 0, 'e': 0}",30,0,-210.62972271025487,"{0: 12, 1: 2, 2: 13, 3: 2, 4: 1}",0
6,True,"{'a': 0, 'e': 0}",30,0,-236.63674125857145,"{0: 16, 1: 0, 2: 9, 3: 2, 4: 3}",0
7,True,"{'a': 0, 'e': 0}",25,0,-287.27500303499914,"{0: 10, 1: 0, 2: 8, 3: 3, 4: 4}",0
8,True,"{'a': 0, 'e': 0}",25,0,-263.1907459254902,"{0: 9, 1: 2, 2: 8, 3: 3, 4: 3}",0
9,True,"{'a': 0, 'e': 0}",25,0,-94.13564815603272,"{0: 14, 1: 2, 2: 8, 3: 1, 4: 0}",0
10,True,"{'a': 0, 'e': 0}",20,0,-151.95424273783738,"{0: 9, 1: 0, 2: 6, 3: 5, 4: 0}",0
11,True,"{'a': 0, 'e': 0}",30,0,-335.3102572250164,"{0: 10, 1: 0, 2: 12, 3: 5, 4: 3}",0
12,True,"{'a': 0, 'e': 0}",25,0,-266.2530023525207,"{0: 8, 1: 1, 2: 11, 3: 2, 4: 3}",0
13,True,"{'a': 0, 'e': 0}",25,0,-254.25567389696786,"{0: 12, 1: 0, 2: 7, 3: 2, 4: 4}",0
14,True,"{'a': 0, 'e': 0}",20,0,-135.25924628104823,"{0: 8, 1: 0, 2: 10, 3: 2, 4: 0}",0
15,True,"{'a': 0, 'e': 0}",20,0,-256.5355553791379,"{0: 9, 1: 1, 2: 4, 3: 1, 4: 5}",0
16,True,"{'a': 0, 'e': 0}",25,0,-285.6616426847353,"{0: 8, 1: 3, 2: 6, 3: 5, 4: 3}",0
17,True,"{'a': 0, 'e': 0}",25,0,-186.21355034592912,"{0: 11, 1: 0, 2: 11, 3: 2, 4: 1}",0
18,True,"{'a': 0, 'e': 0}",20,0,-98.93034432009689,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
19,True,"{'a': 0, 'e': 0}",20,0,-194.4769080298295,"{0: 5, 1: 2, 2: 11, 3: 0, 4: 2}",0
20,True,"{'a': 0, 'e': 0}",20,0,-126.07627022679932,"{0: 9, 1: 3, 2: 6, 3: 1, 4: 1}",0
21,True,"{'a': 0, 'e': 0}",20,0,-137.36628730560705,"{0: 7, 1: 0, 2: 12, 3: 1, 4: 0}",0
22,True,"{'a': 0, 'e': 0}",35,0,-236.28587562760015,"{0: 19, 1: 0, 2: 11, 3: 3, 4: 2}",0
23,True,"{'a': 0, 'e': 0}",20,0,-232.30481034980048,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 5}",0
24,True,"{'a': 0, 'e': 0}",25,0,-171.753678650981,"{0: 13, 1: 1, 2: 8, 3: 1, 4: 2}",0
