trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0, 'e': 0.9}",25,0,-236.83146020968812,"{0: 10, 1: 5, 2: 6, 3: 0, 4: 4}",0
2,False,"{'a': 0, 'e': 0.81}",30,0,-145.7302758813014,"{0: 18, 1: 3, 2: 7, 3: 0, 4: 2}",0
3,False,"{'a': 0, 'e': 0.7290000000000001}",25,0,-113.31986066772494,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
4,False,"{'a': 0, 'e': 0.6561}",25,0,-33.6093491030264,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
5,False,"{'a': 0, 'e': 0.5904900000000001}",20,0,-123.10349972800634,"{0: 7, 1: 5, 2: 7, 3: 0, 4: 1}",0
6,False,"{'a': 0, 'e': 0.531441}",20,0,-159.8112728020095,"{0: 9, 1: 0, 2: 9, 3: 0, 4: 2}",0
7,False,"{'a': 0, 'e': 0.4782969000000001}",30,0,-244.85313732652537,"{0: 15, 1: 2, 2: 9, 3: 0, 4: 4}",0
8,False,"{'a': 0, 'e': 0.4304672100000001}",25,0,-108.90926526735251,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",0
9,False,"{'a': 0, 'e': 0.3874204890000001}",25,0,-196.04538222930313,"{0: 11, 1: 3, 2: 8, 3: 0, 4: 3}",0
10,False,"{'a': 0, 'e': 0.3486784401000001}",25,0,-95.1677488540708,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
11,False,"{'a': 0, 'e': 0.31381059609000006}",25,0,-64.29810092331475,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
12,False,"{'a': 0, 'e': 0.2824295364810001}",20,13,-51.16476580256605,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 1}",1
13,False,"{'a': 0, 'e': 0.2541865828329001}",25,0,-96.54543503434968,"{0: 16, 1: 0, 2: 7, 3: 2, 4: 0}",0
14,False,"{'a': 0, 'e': 0.2287679245496101}",20,0,-153.59403621214148,"{0: 9, 1: 1, 2: 8, 3: 0, 4: 2}",0
15,False,"{'a': 0, 'e': 0.20589113209464907}",20,0,-115.50581845742468,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
16,False,"{'a': 0, 'e': 0.18530201888518416}",20,0,-112.56385203518126,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",0
17,False,"{'a': 0, 'e': 0.16677181699666577}",25,0,-143.93373295223464,"{0: 12, 1: 1, 2: 11, 3: 0, 4: 1}",0
18,False,"{'a': 0, 'e': 0.15009463529699918}",30,0,-148.79611658929,"{0: 21, 1: 1, 2: 4, 3: 2, 4: 2}",0
19,False,"{'a': 0, 'e': 0.13508517176729928}",25,0,-165.29756423191384,"{0: 11, 1: 1, 2: 11, 3: 1, 4: 1}",0
20,False,"{'a': 0, 'e': 0.12157665459056935}",20,0,-108.77262166255947,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
21,False,"{'a': 0, 'e': 0.10941898913151242}",25,0,-97.7476760964402,"{0: 17, 1: 0, 2: 7, 3: 0, 4: 1}",0
22,False,"{'a': 0, 'e': 0.09847709021836118}",20,0,-142.30599977349198,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
23,False,"{'a': 0, 'e': 0.08862938119652507}",20,0,-158.47969139301694,"{0: 9, 1: 1, 2: 8, 3: 0, 4: 2}",0
24,False,"{'a': 0, 'e': 0.07976644307687256}",20,0,-109.70728074885238,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
25,False,"{'a': 0, 'e': 0.0717897987691853}",20,0,-121.6546002196601,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
26,False,"{'a': 0, 'e': 0.06461081889226677}",20,0,-80.9761706183528,"{0: 11, 1: 0, 2: 9, 3: 0, 4: 0}",0
27,False,"{'a': 0, 'e': 0.058149737003040096}",20,0,-152.28350570879098,"{0: 11, 1: 1, 2: 4, 3: 2, 4: 2}",0
28,False,"{'a': 0, 'e': 0.05233476330273609}",20,0,-92.5618545338216,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
29,False,"{'a': 0, 'e': 0.047101286972462485}",20,0,-159.11202228533378,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
1,True,"{'a': 0, 'e': 0}",20,0,-49.41198561050042,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
2,True,"{'a': 0, 'e': 0}",20,0,-126.51899806951457,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
