trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
4,True,"{'a': 0, 'e': 0}",25,0,-109.90625464573561,"{0: 12, 1: 4, 2: 8, 3: 1, 4: 0}",0
5,True,"{'a': 0, 'e': 0}",25,0,-69.70331137149913,"{0: 13, 1: 9, 2: 1, 3: 2, 4: 0}",0
6,True,"{'a': 0, 'e': 0}",20,0,-91.73046115734968,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
7,True,"{'a': 0, 'e': 0}",20,0,-117.97864618288614,"{0: 9, 1: 4, 2: 5, 3: 1, 4: 1}",0
8,True,"{'a': 0, 'e': 0}",20,0,-96.10226136870722,"{0: 9, 1: 6, 2: 4, 3: 0, 4: 1}",0
9,True,"{'a': 0, 'e': 0}",20,11,-9.335643899118637,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,12,-56.419492721201664,"{0: 4, 1: 1, 2: 2, 3: 0, 4: 1}",1
11,True,"{'a': 0, 'e': 0}",20,0,-166.5841619488317,"{0: 7, 1: 3, 2: 8, 3: 0, 4: 2}",0
12,True,"{'a': 0, 'e': 0}",20,0,-162.09486001310552,"{0: 7, 1: 5, 2: 4, 3: 3, 4: 1}",0
13,True,"{'a': 0, 'e': 0}",20,0,-96.76155747569307,"{0: 8, 1: 7, 2: 3, 3: 2, 4: 0}",0
14,True,"{'a': 0, 'e': 0}",25,0,-195.79429850072896,"{0: 12, 1: 4, 2: 5, 3: 1, 4: 3}",0
15,True,"{'a': 0, 'e': 0}",20,0,-30.61008038405352,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
16,True,"{'a': 0, 'e': 0}",25,0,-137.288590041288,"{0: 11, 1: 5, 2: 5, 3: 4, 4: 0}",0
17,True,"{'a': 0, 'e': 0}",20,1,-130.77567413745825,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 2}",1
18,True,"{'a': 0, 'e': 0}",25,0,-138.78405248083993,"{0: 11, 1: 7, 2: 4, 3: 2, 4: 1}",0
19,True,"{'a': 0, 'e': 0}",20,0,-123.5924130858516,"{0: 6, 1: 9, 2: 3, 3: 1, 4: 1}",0
20,True,"{'a': 0, 'e': 0}",30,0,-247.42808244261855,"{0: 13, 1: 2, 2: 10, 3: 2, 4: 3}",0
21,True,"{'a': 0, 'e': 0}",20,0,-166.74271514766417,"{0: 9, 1: 4, 2: 4, 3: 0, 4: 3}",0
22,True,"{'a': 0, 'e': 0}",20,0,-312.10276281016326,"{0: 6, 1: 2, 2: 5, 3: 1, 4: 6}",0
23,True,"{'a': 0, 'e': 0}",30,0,-180.37750761413395,"{0: 14, 1: 6, 2: 5, 3: 4, 4: 1}",0
24,True,"{'a': 0, 'e': 0}",20,0,-171.67669077564923,"{0: 5, 1: 4, 2: 8, 3: 2, 4: 1}",0
25,True,"{'a': 0, 'e': 0}",20,0,-247.59681731719508,"{0: 2, 1: 4, 2: 9, 3: 3, 4: 2}",0
26,True,"{'a': 0, 'e': 0}",25,0,-209.05906098834404,"{0: 12, 1: 3, 2: 5, 3: 2, 4: 3}",0
27,True,"{'a': 0, 'e': 0}",20,0,-216.41884012625977,"{0: 4, 1: 6, 2: 7, 3: 0, 4: 3}",0
28,True,"{'a': 0, 'e': 0}",20,0,-102.78533171442409,"{0: 10, 1: 6, 2: 1, 3: 2, 4: 1}",0
29,True,"{'a': 0, 'e': 0}",20,0,-157.81270617824043,"{0: 7, 1: 5, 2: 4, 3: 3, 4: 1}",0
30,True,"{'a': 0, 'e': 0}",25,0,-228.94937408275635,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 5}",0
31,True,"{'a': 0, 'e': 0}",35,0,-261.3523692514143,"{0: 13, 1: 9, 2: 9, 3: 1, 4: 3}",0
32,True,"{'a': 0, 'e': 0}",20,0,-184.93830245649988,"{0: 8, 1: 1, 2: 7, 3: 2, 4: 2}",0
33,True,"{'a': 0, 'e': 0}",20,0,-189.38649719859936,"{0: 8, 1: 3, 2: 6, 3: 0, 4: 3}",0
34,True,"{'a': 0, 'e': 0}",20,0,-19.476390491001524,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
35,True,"{'a': 0, 'e': 0}",30,0,-156.5903521811256,"{0: 12, 1: 6, 2: 10, 3: 2, 4: 0}",0
36,True,"{'a': 0, 'e': 0}",20,0,-23.486447901035024,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
37,True,"{'a': 0, 'e': 0}",20,0,-64.12069104038814,"{0: 11, 1: 6, 2: 1, 3: 2, 4: 0}",0
38,True,"{'a': 0, 'e': 0}",25,0,-153.0510656094826,"{0: 8, 1: 6, 2: 8, 3: 3, 4: 0}",0
39,True,"{'a': 0, 'e': 0}",20,0,-58.64960081760937,"{0: 9, 1: 10, 2: 0, 3: 1, 4: 0}",0
40,True,"{'a': 0, 'e': 0}",20,0,-28.36612949036577,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
41,True,"{'a': 0, 'e': 0}",25,0,-171.27829270696108,"{0: 7, 1: 11, 2: 5, 3: 0, 4: 2}",0
42,True,"{'a': 0, 'e': 0}",20,0,-245.52723164139806,"{0: 4, 1: 8, 2: 3, 3: 1, 4: 4}",0
43,True,"{'a': 0, 'e': 0}",25,0,-138.00800266638015,"{0: 11, 1: 4, 2: 8, 3: 1, 4: 1}",0
44,True,"{'a': 0, 'e': 0}",30,0,-118.1098178575855,"{0: 13, 1: 12, 2: 2, 3: 3, 4: 0}",0
45,True,"{'a': 0, 'e': 0}",30,3,-52.554280739608934,"{0: 17, 1: 4, 2: 6, 3: 0, 4: 0}",1
46,True,"{'a': 0, 'e': 0}",25,0,-110.45092454415256,"{0: 13, 1: 7, 2: 3, 3: 1, 4: 1}",0
47,True,"{'a': 0, 'e': 0}",20,0,-69.6307402769672,"{0: 11, 1: 5, 2: 2, 3: 2, 4: 0}",0
48,True,"{'a': 0, 'e': 0}",20,0,-96.07500902427797,"{0: 8, 1: 5, 2: 6, 3: 1, 4: 0}",0
49,True,"{'a': 0, 'e': 0}",20,0,-312.77643438088205,"{0: 4, 1: 1, 2: 9, 3: 1, 4: 5}",0
50,True,"{'a': 0, 'e': 0}",25,0,-222.5560163094579,"{0: 5, 1: 10, 2: 6, 3: 2, 4: 2}",0
