trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 1, 'e': 0.9}",25,6,-119.3507936558367,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 2}",1
2,False,"{'a': 1, 'e': 0.81}",30,0,-183.17481849139463,"{0: 15, 1: 4, 2: 8, 3: 1, 4: 2}",0
3,False,"{'a': 1, 'e': 0.7290000000000001}",20,8,-34.79670758056176,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
4,False,"{'a': 1, 'e': 0.6561}",20,0,-116.98966609380959,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
5,False,"{'a': 1, 'e': 0.5904900000000001}",25,16,-31.016258619233483,"{0: 5, 1: 0, 2: 4, 3: 0, 4: 0}",1
6,False,"{'a': 1, 'e': 0.531441}",25,0,-69.62242428539275,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
7,False,"{'a': 1, 'e': 0.4782969000000001}",30,0,-104.23365153088668,"{0: 22, 1: 1, 2: 5, 3: 0, 4: 2}",1
8,False,"{'a': 1, 'e': 0.4304672100000001}",30,0,-93.33006235122022,"{0: 20, 1: 3, 2: 6, 3: 0, 4: 1}",0
9,False,"{'a': 1, 'e': 0.3874204890000001}",20,0,-62.850097621322824,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
10,False,"{'a': 1, 'e': 0.3486784401000001}",20,0,16.130612476252377,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
11,False,"{'a': 1, 'e': 0.31381059609000006}",25,0,11.963682817975894,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
12,False,"{'a': 1, 'e': 0.2824295364810001}",25,0,-12.767156124794607,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
13,False,"{'a': 1, 'e': 0.2541865828329001}",20,0,-14.259322027169963,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
14,False,"{'a': 1, 'e': 0.2287679245496101}",20,0,-30.908763749762322,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
15,False,"{'a': 1, 'e': 0.20589113209464907}",20,0,22.373559631614512,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
16,False,"{'a': 1, 'e': 0.18530201888518416}",25,5,-5.698110895827766,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
17,False,"{'a': 1, 'e': 0.16677181699666577}",20,1,27.532367954053477,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,False,"{'a': 1, 'e': 0.15009463529699918}",20,6,-11.761284831285415,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
19,False,"{'a': 1, 'e': 0.13508517176729928}",20,4,26.995316435856896,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,False,"{'a': 1, 'e': 0.12157665459056935}",20,3,-2.6195839416755913,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
21,False,"{'a': 1, 'e': 0.10941898913151242}",20,4,-3.7945661090148235,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 0}",1
22,False,"{'a': 1, 'e': 0.09847709021836118}",25,10,27.1572617025939,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,False,"{'a': 1, 'e': 0.08862938119652507}",25,13,23.017575815834622,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,False,"{'a': 1, 'e': 0.07976644307687256}",20,6,11.814166827893494,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
25,False,"{'a': 1, 'e': 0.0717897987691853}",20,0,34.09226999309888,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
26,False,"{'a': 1, 'e': 0.06461081889226677}",20,0,15.146651640084565,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
