trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
28,False,"{'a': 1, 'e': 0.23782688525533216}",20,0,-21.863406567869447,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
29,False,"{'a': 1, 'e': 0.22593554099256555}",25,19,10.166639362526668,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,False,"{'a': 1, 'e': 0.21463876394293727}",20,0,-0.16780395240201207,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
31,False,"{'a': 1, 'e': 0.2039068257457904}",20,0,12.617484460353007,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
32,False,"{'a': 1, 'e': 0.19371148445850087}",25,10,-2.6743470650324155,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
33,False,"{'a': 1, 'e': 0.18402591023557582}",20,2,-13.348199403177507,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
34,False,"{'a': 1, 'e': 0.174824614723797}",20,13,2.161353657965491,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
35,False,"{'a': 1, 'e': 0.16608338398760716}",25,13,16.250451605885498,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
36,False,"{'a': 1, 'e': 0.1577792147882268}",30,6,-58.526500151778926,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 2}",1
37,False,"{'a': 1, 'e': 0.14989025404881545}",25,11,-23.78956222631895,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
38,False,"{'a': 1, 'e': 0.14239574134637467}",20,5,16.450436083717577,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
39,False,"{'a': 1, 'e': 0.13527595427905592}",25,10,26.801522071709805,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,False,"{'a': 1, 'e': 0.12851215656510312}",25,0,41.58296090460931,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
41,False,"{'a': 1, 'e': 0.12208654873684796}",30,20,-27.31674965080007,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
42,False,"{'a': 1, 'e': 0.11598222130000556}",25,19,11.408602572498594,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,False,"{'a': 1, 'e': 0.11018311023500528}",30,19,-31.578661325575062,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
44,False,"{'a': 1, 'e': 0.10467395472325501}",20,9,-5.118786328173426,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
45,False,"{'a': 1, 'e': 0.09944025698709225}",30,8,-10.211272705526081,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
46,False,"{'a': 1, 'e': 0.09446824413773763}",25,15,15.934426249182923,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,False,"{'a': 1, 'e': 0.08974483193085075}",20,9,23.103632352326656,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,False,"{'a': 1, 'e': 0.0852575903343082}",20,13,13.404561368729686,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,False,"{'a': 1, 'e': 0.0809947108175928}",25,19,12.163906680747305,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,False,"{'a': 1, 'e': 0.07694497527671315}",25,15,17.868006010930234,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,False,"{'a': 1, 'e': 0.07309772651287749}",25,8,27.044321384630614,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,False,"{'a': 1, 'e': 0.06944284018723361}",25,19,8.79747375066544,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,False,"{'a': 1, 'e': 0.06597069817787193}",20,2,1.0068440354042463,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
54,False,"{'a': 1, 'e': 0.06267216326897833}",20,7,12.70779673203652,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
55,False,"{'a': 1, 'e': 0.05953855510552941}",20,0,-6.669768537795827,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
56,False,"{'a': 1, 'e': 0.056561627350252934}",35,17,31.889493155538272,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
