trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 1, 'e': 0.9}",30,0,-255.56388946083172,"{0: 15, 1: 5, 2: 5, 3: 0, 4: 5}",0
2,False,"{'a': 1, 'e': 0.81}",25,1,-93.97092800531246,"{0: 13, 1: 6, 2: 4, 3: 0, 4: 1}",1
3,False,"{'a': 1, 'e': 0.7290000000000001}",20,0,-73.65943691792228,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
4,False,"{'a': 1, 'e': 0.6561}",20,0,-70.25352339466916,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
5,False,"{'a': 1, 'e': 0.5904900000000001}",35,9,-117.056108496956,"{0: 16, 1: 1, 2: 7, 3: 1, 4: 1}",1
6,False,"{'a': 1, 'e': 0.531441}",30,0,-179.56620819279235,"{0: 19, 1: 0, 2: 7, 3: 1, 4: 3}",0
7,False,"{'a': 1, 'e': 0.4782969000000001}",20,0,-21.00566326452833,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
8,False,"{'a': 1, 'e': 0.4304672100000001}",20,0,-82.08572737758054,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",0
9,False,"{'a': 1, 'e': 0.3874204890000001}",20,0,-49.473436285653165,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
10,False,"{'a': 1, 'e': 0.3486784401000001}",20,10,17.007634915141118,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,False,"{'a': 1, 'e': 0.31381059609000006}",25,0,-14.823540544236424,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
12,False,"{'a': 1, 'e': 0.2824295364810001}",20,0,-25.87829544309148,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
13,False,"{'a': 1, 'e': 0.2541865828329001}",20,0,11.715655898215688,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
14,False,"{'a': 1, 'e': 0.2287679245496101}",20,0,-41.71834975288853,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
15,False,"{'a': 1, 'e': 0.20589113209464907}",30,0,20.11062630817801,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
16,False,"{'a': 1, 'e': 0.18530201888518416}",20,0,12.316956408603739,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
17,False,"{'a': 1, 'e': 0.16677181699666577}",20,14,11.178654017337387,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,False,"{'a': 1, 'e': 0.15009463529699918}",25,0,-6.297536566220246,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
19,False,"{'a': 1, 'e': 0.13508517176729928}",20,14,9.995506748408541,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
