trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0, 'e': 0.95}",35,0,-212.9307086838507,"{0: 16, 1: 7, 2: 8, 3: 2, 4: 2}",0
2,False,"{'a': 0, 'e': 0.9025}",20,0,-92.3605568773985,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
3,False,"{'a': 0, 'e': 0.8573749999999999}",30,0,-192.2703170772192,"{0: 18, 1: 3, 2: 4, 3: 2, 4: 3}",0
4,False,"{'a': 0, 'e': 0.8145062499999999}",35,0,-274.6649674268857,"{0: 15, 1: 8, 2: 7, 3: 1, 4: 4}",0
5,False,"{'a': 0, 'e': 0.7737809374999998}",25,0,-122.61163030684324,"{0: 11, 1: 1, 2: 13, 3: 0, 4: 0}",0
6,False,"{'a': 0, 'e': 0.7350918906249998}",20,0,-139.10053041132852,"{0: 10, 1: 4, 2: 3, 3: 1, 4: 2}",0
7,False,"{'a': 0, 'e': 0.6983372960937497}",20,0,-110.65750895852884,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
8,False,"{'a': 0, 'e': 0.6634204312890623}",25,0,-148.2125972003661,"{0: 13, 1: 5, 2: 4, 3: 1, 4: 2}",0
9,False,"{'a': 0, 'e': 0.6302494097246091}",25,2,-115.31318348286908,"{0: 11, 1: 3, 2: 8, 3: 0, 4: 1}",1
10,False,"{'a': 0, 'e': 0.5987369392383787}",20,0,-85.42950827587377,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",1
11,False,"{'a': 0, 'e': 0.5688000922764597}",20,13,-12.99310657381147,"{0: 4, 1: 2, 2: 1, 3: 0, 4: 0}",1
12,False,"{'a': 0, 'e': 0.5403600876626367}",30,17,-62.01396598322777,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 1}",1
13,False,"{'a': 0, 'e': 0.5133420832795048}",20,0,-72.17262530522336,"{0: 11, 1: 1, 2: 8, 3: 0, 4: 0}",0
14,False,"{'a': 0, 'e': 0.48767497911552954}",25,0,-115.37154759544786,"{0: 10, 1: 6, 2: 8, 3: 1, 4: 0}",0
15,False,"{'a': 0, 'e': 0.46329123015975304}",25,0,-198.08235282539658,"{0: 11, 1: 6, 2: 4, 3: 1, 4: 3}",0
16,False,"{'a': 0, 'e': 0.44012666865176536}",20,0,-82.7368280711523,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
17,False,"{'a': 0, 'e': 0.4181203352191771}",20,0,-105.34263360006494,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
18,False,"{'a': 0, 'e': 0.3972143184582182}",20,0,-80.6992675103671,"{0: 10, 1: 2, 2: 8, 3: 0, 4: 0}",0
19,False,"{'a': 0, 'e': 0.37735360253530725}",25,0,-113.39379352382994,"{0: 10, 1: 5, 2: 10, 3: 0, 4: 0}",0
20,False,"{'a': 0, 'e': 0.3584859224085419}",30,0,-180.4959143586357,"{0: 12, 1: 9, 2: 7, 3: 0, 4: 2}",0
21,False,"{'a': 0, 'e': 0.3405616262881148}",30,0,-236.11705648184918,"{0: 12, 1: 4, 2: 11, 3: 0, 4: 3}",0
22,False,"{'a': 0, 'e': 0.323533544973709}",20,0,-149.3248865844638,"{0: 8, 1: 5, 2: 5, 3: 0, 4: 2}",0
23,False,"{'a': 0, 'e': 0.3073568677250236}",25,0,-102.36057536646213,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
24,False,"{'a': 0, 'e': 0.2919890243387724}",35,0,-235.7528699648389,"{0: 16, 1: 5, 2: 11, 3: 0, 4: 3}",0
25,False,"{'a': 0, 'e': 0.27738957312183377}",20,0,-183.29119709875164,"{0: 4, 1: 6, 2: 8, 3: 0, 4: 2}",0
26,False,"{'a': 0, 'e': 0.26352009446574204}",20,0,-141.94055727699,"{0: 7, 1: 5, 2: 6, 3: 1, 4: 1}",0
27,False,"{'a': 0, 'e': 0.2503440897424549}",30,0,-205.07626162885103,"{0: 14, 1: 0, 2: 14, 3: 0, 4: 2}",0
28,False,"{'a': 0, 'e': 0.23782688525533216}",20,0,-147.01708908569736,"{0: 10, 1: 0, 2: 8, 3: 0, 4: 2}",0
29,False,"{'a': 0, 'e': 0.22593554099256555}",20,0,-161.1102020874674,"{0: 7, 1: 5, 2: 6, 3: 0, 4: 2}",0
30,False,"{'a': 0, 'e': 0.21463876394293727}",25,0,-64.14913629315596,"{0: 14, 1: 5, 2: 6, 3: 0, 4: 0}",0
31,False,"{'a': 0, 'e': 0.2039068257457904}",25,0,-126.18046979688611,"{0: 14, 1: 3, 2: 5, 3: 2, 4: 1}",0
32,False,"{'a': 0, 'e': 0.19371148445850087}",20,0,-127.12071315531456,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
33,False,"{'a': 0, 'e': 0.18402591023557582}",20,0,-101.15519956578696,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
34,False,"{'a': 0, 'e': 0.174824614723797}",20,0,-225.1914100766911,"{0: 6, 1: 3, 2: 6, 3: 2, 4: 3}",0
35,False,"{'a': 0, 'e': 0.16608338398760716}",25,0,-112.5529769601614,"{0: 14, 1: 2, 2: 8, 3: 0, 4: 1}",0
36,False,"{'a': 0, 'e': 0.1577792147882268}",25,12,-49.584613308983464,"{0: 6, 1: 3, 2: 4, 3: 0, 4: 0}",1
37,False,"{'a': 0, 'e': 0.14989025404881545}",20,0,-177.814922457172,"{0: 4, 1: 7, 2: 7, 3: 0, 4: 2}",0
38,False,"{'a': 0, 'e': 0.14239574134637467}",25,0,-110.49561770942313,"{0: 12, 1: 8, 2: 4, 3: 0, 4: 1}",0
39,False,"{'a': 0, 'e': 0.13527595427905592}",20,0,-111.09647224934322,"{0: 8, 1: 6, 2: 5, 3: 0, 4: 1}",0
40,False,"{'a': 0, 'e': 0.12851215656510312}",25,0,-225.21273079685682,"{0: 8, 1: 4, 2: 10, 3: 0, 4: 3}",0
