trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.9}",20,0,-162.95198599424782,"{0: 9, 1: 3, 2: 4, 3: 2, 4: 2}",0
2,False,"{'a': 0.5, 'e': 0.81}",30,0,-260.88136933830714,"{0: 12, 1: 7, 2: 6, 3: 1, 4: 4}",0
3,False,"{'a': 0.5, 'e': 0.7290000000000001}",25,0,-155.70829459407574,"{0: 12, 1: 3, 2: 7, 3: 2, 4: 1}",0
4,False,"{'a': 0.5, 'e': 0.6561}",20,0,-121.78344151644725,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
5,False,"{'a': 0.5, 'e': 0.5904900000000001}",25,0,-125.40881183434084,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
6,False,"{'a': 0.5, 'e': 0.531441}",20,14,-41.71769572417564,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 1}",1
7,False,"{'a': 0.5, 'e': 0.4782969000000001}",25,0,-60.309230118409346,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
8,False,"{'a': 0.5, 'e': 0.4304672100000001}",20,3,-28.84139284591249,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 0}",1
9,False,"{'a': 0.5, 'e': 0.3874204890000001}",25,16,12.540358379085644,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,False,"{'a': 0.5, 'e': 0.3486784401000001}",20,10,-65.16469936357704,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 2}",1
11,False,"{'a': 0.5, 'e': 0.31381059609000006}",20,6,0.9522723982365915,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
12,False,"{'a': 0.5, 'e': 0.2824295364810001}",30,13,-52.58722196799181,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 2}",1
13,False,"{'a': 0.5, 'e': 0.2541865828329001}",30,13,-26.432077345523496,"{0: 13, 1: 2, 2: 0, 3: 2, 4: 0}",1
14,False,"{'a': 0.5, 'e': 0.2287679245496101}",25,15,-1.8513161860563727,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
15,False,"{'a': 0.5, 'e': 0.20589113209464907}",20,6,12.009472147822455,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
16,False,"{'a': 0.5, 'e': 0.18530201888518416}",30,19,9.869641752285544,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
17,False,"{'a': 0.5, 'e': 0.16677181699666577}",30,17,0.4977006715508101,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
18,False,"{'a': 0.5, 'e': 0.15009463529699918}",20,8,17.53343630962882,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,False,"{'a': 0.5, 'e': 0.13508517176729928}",20,16,8.270735658325147,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,False,"{'a': 0.5, 'e': 0.12157665459056935}",20,2,-47.94556452390254,"{0: 14, 1: 2, 2: 0, 3: 1, 4: 1}",1
21,False,"{'a': 0.5, 'e': 0.10941898913151242}",25,15,-34.72445069386767,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
22,False,"{'a': 0.5, 'e': 0.09847709021836118}",30,16,28.50101007109921,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,False,"{'a': 0.5, 'e': 0.08862938119652507}",25,0,9.432592108725725,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
24,False,"{'a': 0.5, 'e': 0.07976644307687256}",20,7,-39.963531628748214,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
25,False,"{'a': 0.5, 'e': 0.0717897987691853}",30,16,30.23608661059996,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,False,"{'a': 0.5, 'e': 0.06461081889226677}",25,11,-16.370048889887908,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
27,False,"{'a': 0.5, 'e': 0.058149737003040096}",25,14,20.79268617040721,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,False,"{'a': 0.5, 'e': 0.05233476330273609}",20,7,23.782548721533423,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,False,"{'a': 0.5, 'e': 0.047101286972462485}",20,8,23.70983793487746,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,6,24.804968095380378,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",30,17,21.436574935924774,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,9,23.370242547850147,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,16,17.519391596319892,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,11,23.886278096221773,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,16,9.427231688522124,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,14,19.850307659004113,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",30,10,39.60958530800126,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,9,22.068990416491463,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,15,18.96178453934465,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
