trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0, 'e': 0.95}",25,0,-144.9239066223258,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
2,False,"{'a': 0, 'e': 0.9025}",20,0,-112.55806692935022,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
3,False,"{'a': 0, 'e': 0.8573749999999999}",20,0,-134.30346004191193,"{0: 9, 1: 1, 2: 8, 3: 1, 4: 1}",0
4,False,"{'a': 0, 'e': 0.8145062499999999}",20,0,-159.4127058445001,"{0: 11, 1: 4, 2: 1, 3: 1, 4: 3}",0
5,False,"{'a': 0, 'e': 0.7737809374999998}",20,0,-132.77365736690052,"{0: 5, 1: 4, 2: 10, 3: 1, 4: 0}",0
6,False,"{'a': 0, 'e': 0.7350918906249998}",25,3,-180.47038068414463,"{0: 9, 1: 2, 2: 8, 3: 1, 4: 2}",1
7,False,"{'a': 0, 'e': 0.6983372960937497}",25,0,-90.89255051140971,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
8,False,"{'a': 0, 'e': 0.6634204312890623}",30,0,-101.43488964905661,"{0: 19, 1: 3, 2: 7, 3: 0, 4: 1}",0
9,False,"{'a': 0, 'e': 0.6302494097246091}",30,0,-103.94300178405746,"{0: 18, 1: 7, 2: 3, 3: 1, 4: 1}",0
10,False,"{'a': 0, 'e': 0.5987369392383787}",20,0,-129.72264412343415,"{0: 8, 1: 4, 2: 6, 3: 1, 4: 1}",0
11,False,"{'a': 0, 'e': 0.5688000922764597}",20,0,-157.59137966076884,"{0: 8, 1: 6, 2: 2, 3: 2, 4: 2}",0
12,False,"{'a': 0, 'e': 0.5403600876626367}",25,0,-158.40636952220964,"{0: 12, 1: 1, 2: 9, 3: 2, 4: 1}",0
13,False,"{'a': 0, 'e': 0.5133420832795048}",25,0,-134.89200579780172,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
14,False,"{'a': 0, 'e': 0.48767497911552954}",35,0,-276.7648406647589,"{0: 19, 1: 1, 2: 9, 3: 2, 4: 4}",0
15,False,"{'a': 0, 'e': 0.46329123015975304}",25,0,-90.99512345161999,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
16,False,"{'a': 0, 'e': 0.44012666865176536}",30,0,-90.93158764754834,"{0: 18, 1: 5, 2: 5, 3: 2, 4: 0}",0
17,False,"{'a': 0, 'e': 0.4181203352191771}",20,0,-195.20112663330778,"{0: 7, 1: 1, 2: 9, 3: 1, 4: 2}",0
18,False,"{'a': 0, 'e': 0.3972143184582182}",20,0,-44.63261099503693,"{0: 12, 1: 5, 2: 3, 3: 0, 4: 0}",0
19,False,"{'a': 0, 'e': 0.37735360253530725}",20,0,-15.98366343349661,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
20,False,"{'a': 0, 'e': 0.3584859224085419}",25,0,-128.3581480344706,"{0: 15, 1: 5, 2: 2, 3: 1, 4: 2}",0
21,False,"{'a': 0, 'e': 0.3405616262881148}",25,0,-238.11125866186046,"{0: 10, 1: 8, 2: 1, 3: 2, 4: 4}",0
22,False,"{'a': 0, 'e': 0.323533544973709}",25,0,-100.95247190251578,"{0: 12, 1: 9, 2: 3, 3: 0, 4: 1}",0
23,False,"{'a': 0, 'e': 0.3073568677250236}",20,0,-190.90481391256134,"{0: 9, 1: 0, 2: 8, 3: 0, 4: 3}",0
24,False,"{'a': 0, 'e': 0.2919890243387724}",20,0,-59.27562668177266,"{0: 9, 1: 9, 2: 1, 3: 1, 4: 0}",0
25,False,"{'a': 0, 'e': 0.27738957312183377}",35,0,-122.1837257844601,"{0: 22, 1: 7, 2: 4, 3: 0, 4: 2}",0
26,False,"{'a': 0, 'e': 0.26352009446574204}",25,0,-173.22298158937764,"{0: 13, 1: 0, 2: 9, 3: 1, 4: 2}",0
27,False,"{'a': 0, 'e': 0.2503440897424549}",30,0,-66.70232093531084,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
28,False,"{'a': 0, 'e': 0.23782688525533216}",20,0,-232.43718484386477,"{0: 7, 1: 6, 2: 1, 3: 2, 4: 4}",0
29,False,"{'a': 0, 'e': 0.22593554099256555}",20,0,-169.63699504562226,"{0: 8, 1: 1, 2: 9, 3: 0, 4: 2}",0
30,False,"{'a': 0, 'e': 0.21463876394293727}",25,0,-169.0139215035314,"{0: 13, 1: 3, 2: 5, 3: 2, 4: 2}",0
31,False,"{'a': 0, 'e': 0.2039068257457904}",25,0,-169.31293227954086,"{0: 14, 1: 2, 2: 5, 3: 2, 4: 2}",0
32,False,"{'a': 0, 'e': 0.19371148445850087}",25,0,-167.24159012411607,"{0: 14, 1: 0, 2: 9, 3: 0, 4: 2}",0
33,False,"{'a': 0, 'e': 0.18402591023557582}",20,0,-18.232936248410315,"{0: 14, 1: 5, 2: 1, 3: 0, 4: 0}",0
34,False,"{'a': 0, 'e': 0.174824614723797}",25,0,-92.79298442161073,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
35,False,"{'a': 0, 'e': 0.16608338398760716}",30,0,-101.72469354371428,"{0: 17, 1: 7, 2: 5, 3: 0, 4: 1}",0
36,False,"{'a': 0, 'e': 0.1577792147882268}",20,0,-83.92430954494162,"{0: 9, 1: 7, 2: 2, 3: 2, 4: 0}",0
37,False,"{'a': 0, 'e': 0.14989025404881545}",20,0,-99.9725052475078,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
38,False,"{'a': 0, 'e': 0.14239574134637467}",25,0,-143.14035197778625,"{0: 13, 1: 1, 2: 9, 3: 1, 4: 1}",0
39,False,"{'a': 0, 'e': 0.13527595427905592}",25,0,-48.232148274309154,"{0: 17, 1: 6, 2: 0, 3: 2, 4: 0}",0
40,False,"{'a': 0, 'e': 0.12851215656510312}",25,0,-276.1412749923888,"{0: 9, 1: 5, 2: 6, 3: 0, 4: 5}",0
41,False,"{'a': 0, 'e': 0.12208654873684796}",25,0,-126.40124520088578,"{0: 13, 1: 8, 2: 1, 3: 1, 4: 2}",0
42,False,"{'a': 0, 'e': 0.11598222130000556}",30,0,-109.0403880738892,"{0: 15, 1: 10, 2: 2, 3: 3, 4: 0}",0
43,False,"{'a': 0, 'e': 0.11018311023500528}",25,0,-159.4048011592708,"{0: 15, 1: 5, 2: 1, 3: 1, 4: 3}",0
44,False,"{'a': 0, 'e': 0.10467395472325501}",20,0,-15.826830554557619,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
45,False,"{'a': 0, 'e': 0.09944025698709225}",30,0,-97.7529322149523,"{0: 17, 1: 9, 2: 3, 3: 0, 4: 1}",0
46,False,"{'a': 0, 'e': 0.09446824413773763}",25,0,-79.9745290490994,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 1}",0
47,False,"{'a': 0, 'e': 0.08974483193085075}",20,0,-38.963967177846285,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
48,False,"{'a': 0, 'e': 0.0852575903343082}",20,0,-172.9808773670706,"{0: 7, 1: 2, 2: 9, 3: 0, 4: 2}",0
49,False,"{'a': 0, 'e': 0.0809947108175928}",20,0,-67.84193586687728,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
50,False,"{'a': 0, 'e': 0.07694497527671315}",20,0,-109.54513041835763,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
51,False,"{'a': 0, 'e': 0.07309772651287749}",25,0,-129.2540764448395,"{0: 15, 1: 5, 2: 2, 3: 1, 4: 2}",0
52,False,"{'a': 0, 'e': 0.06944284018723361}",20,0,-74.50735991464992,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
