trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.95}",20,0,-156.10273304964667,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
2,False,"{'a': 0.5, 'e': 0.9025}",20,4,-159.0669581201858,"{0: 7, 1: 2, 2: 4, 3: 0, 4: 3}",1
3,False,"{'a': 0.5, 'e': 0.8573749999999999}",20,5,-57.53548752061976,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 1}",1
4,False,"{'a': 0.5, 'e': 0.8145062499999999}",20,0,-144.36139001630508,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
5,False,"{'a': 0.5, 'e': 0.7737809374999998}",25,0,-94.99346988360448,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
6,False,"{'a': 0.5, 'e': 0.7350918906249998}",30,0,-89.4854021316735,"{0: 18, 1: 7, 2: 4, 3: 0, 4: 1}",0
7,False,"{'a': 0.5, 'e': 0.6983372960937497}",20,14,4.0519133903127615,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
8,False,"{'a': 0.5, 'e': 0.6634204312890623}",20,0,-119.62530419697265,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 2}",0
9,False,"{'a': 0.5, 'e': 0.6302494097246091}",20,0,-125.16644019934495,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
10,False,"{'a': 0.5, 'e': 0.5987369392383787}",20,0,-19.69555186402283,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
11,False,"{'a': 0.5, 'e': 0.5688000922764597}",20,0,-60.37775880652154,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
12,False,"{'a': 0.5, 'e': 0.5403600876626367}",20,0,-18.40865815218513,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
13,False,"{'a': 0.5, 'e': 0.5133420832795048}",25,7,-56.52296660942832,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 1}",1
14,False,"{'a': 0.5, 'e': 0.48767497911552954}",25,15,-12.751702037647707,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
15,False,"{'a': 0.5, 'e': 0.46329123015975304}",25,1,-63.30489785102032,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 0}",1
16,False,"{'a': 0.5, 'e': 0.44012666865176536}",25,6,-64.76156088470962,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 1}",1
17,False,"{'a': 0.5, 'e': 0.4181203352191771}",30,11,-92.92341714354897,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 1}",1
18,False,"{'a': 0.5, 'e': 0.3972143184582182}",30,0,-28.226217762873453,"{0: 24, 1: 1, 2: 4, 3: 1, 4: 0}",0
19,False,"{'a': 0.5, 'e': 0.37735360253530725}",20,3,-48.71603622780464,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 1}",1
20,False,"{'a': 0.5, 'e': 0.3584859224085419}",20,6,-57.89859548103155,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 1}",1
21,False,"{'a': 0.5, 'e': 0.3405616262881148}",20,10,18.68630783623015,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,False,"{'a': 0.5, 'e': 0.323533544973709}",35,9,-35.76965050293085,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 1}",1
