trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 1, 'e': 0.95}",20,0,-109.9539523556,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
2,False,"{'a': 1, 'e': 0.9025}",20,0,-168.58634174549505,"{0: 8, 1: 1, 2: 8, 3: 1, 4: 2}",0
3,False,"{'a': 1, 'e': 0.8573749999999999}",20,0,-101.47429696159004,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
4,False,"{'a': 1, 'e': 0.8145062499999999}",20,0,-116.32496933525064,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
5,False,"{'a': 1, 'e': 0.7737809374999998}",25,0,-156.00347799326676,"{0: 12, 1: 3, 2: 7, 3: 2, 4: 1}",0
6,False,"{'a': 1, 'e': 0.7350918906249998}",25,0,-135.07509820942826,"{0: 11, 1: 5, 2: 8, 3: 0, 4: 1}",0
7,False,"{'a': 1, 'e': 0.6983372960937497}",30,0,-47.6466366015955,"{0: 22, 1: 3, 2: 5, 3: 0, 4: 0}",0
8,False,"{'a': 1, 'e': 0.6634204312890623}",20,0,-152.48116357770246,"{0: 11, 1: 0, 2: 5, 3: 2, 4: 2}",0
9,False,"{'a': 1, 'e': 0.6302494097246091}",20,0,-57.91178541073271,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
10,False,"{'a': 1, 'e': 0.5987369392383787}",20,0,-204.7501227371771,"{0: 9, 1: 2, 2: 4, 3: 2, 4: 3}",0
11,False,"{'a': 1, 'e': 0.5688000922764597}",30,0,-82.63907008772736,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
12,False,"{'a': 1, 'e': 0.5403600876626367}",25,0,-67.81397342639535,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
13,False,"{'a': 1, 'e': 0.5133420832795048}",20,0,-92.40995553155857,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
14,False,"{'a': 1, 'e': 0.48767497911552954}",30,0,-54.27573162499584,"{0: 22, 1: 2, 2: 5, 3: 1, 4: 0}",0
15,False,"{'a': 1, 'e': 0.46329123015975304}",20,0,-31.807433205855027,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
16,False,"{'a': 1, 'e': 0.44012666865176536}",25,10,-28.193822803502606,"{0: 10, 1: 3, 2: 1, 3: 1, 4: 0}",1
17,False,"{'a': 1, 'e': 0.4181203352191771}",30,4,1.924214247103675,"{0: 22, 1: 1, 2: 3, 3: 0, 4: 0}",1
18,False,"{'a': 1, 'e': 0.3972143184582182}",25,0,-28.90585263106323,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
19,False,"{'a': 1, 'e': 0.37735360253530725}",25,10,-27.96492206191008,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 1}",1
20,False,"{'a': 1, 'e': 0.3584859224085419}",20,0,-51.63350451898727,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
