trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0, 'e': 0.95}",20,0,-311.08836858898286,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 7}",0
2,False,"{'a': 0, 'e': 0.9025}",35,0,-207.66967231419056,"{0: 17, 1: 5, 2: 8, 3: 4, 4: 1}",0
3,False,"{'a': 0, 'e': 0.8573749999999999}",25,0,-232.4673564069027,"{0: 11, 1: 1, 2: 8, 3: 2, 4: 3}",0
4,False,"{'a': 0, 'e': 0.8145062499999999}",20,0,-143.851781453824,"{0: 8, 1: 2, 2: 8, 3: 1, 4: 1}",0
5,False,"{'a': 0, 'e': 0.7737809374999998}",25,0,-154.89889647197634,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 3}",0
6,False,"{'a': 0, 'e': 0.7350918906249998}",25,0,-186.62873848016577,"{0: 12, 1: 2, 2: 7, 3: 2, 4: 2}",0
7,False,"{'a': 0, 'e': 0.6983372960937497}",25,0,-45.57608808635119,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
8,False,"{'a': 0, 'e': 0.6634204312890623}",25,0,-78.19519915181876,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
9,False,"{'a': 0, 'e': 0.6302494097246091}",20,0,-48.97210014162632,"{0: 12, 1: 5, 2: 2, 3: 1, 4: 0}",0
10,False,"{'a': 0, 'e': 0.5987369392383787}",25,0,-68.4667220478421,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
11,False,"{'a': 0, 'e': 0.5688000922764597}",20,0,-90.6320991003911,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
12,False,"{'a': 0, 'e': 0.5403600876626367}",25,0,-44.920343473365136,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
13,False,"{'a': 0, 'e': 0.5133420832795048}",20,0,-48.62933018749332,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
14,False,"{'a': 0, 'e': 0.48767497911552954}",30,0,-134.78029370775621,"{0: 20, 1: 2, 2: 4, 3: 3, 4: 1}",0
15,False,"{'a': 0, 'e': 0.46329123015975304}",25,0,-34.27882694210724,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
16,False,"{'a': 0, 'e': 0.44012666865176536}",20,0,-50.37591627605596,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
17,False,"{'a': 0, 'e': 0.4181203352191771}",30,0,-147.22239647496787,"{0: 17, 1: 7, 2: 3, 3: 1, 4: 2}",0
18,False,"{'a': 0, 'e': 0.3972143184582182}",25,0,-81.73136133912816,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 1}",0
19,False,"{'a': 0, 'e': 0.37735360253530725}",20,0,-75.12544655828079,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
20,False,"{'a': 0, 'e': 0.3584859224085419}",20,0,-52.64267831563425,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
21,False,"{'a': 0, 'e': 0.3405616262881148}",20,4,-28.54099279773788,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 0}",1
22,False,"{'a': 0, 'e': 0.323533544973709}",25,11,-7.588298558914116,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
23,False,"{'a': 0, 'e': 0.3073568677250236}",25,0,-216.75682879671353,"{0: 8, 1: 8, 2: 5, 3: 1, 4: 3}",0
24,False,"{'a': 0, 'e': 0.2919890243387724}",20,12,-5.746413835653378,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
25,False,"{'a': 0, 'e': 0.27738957312183377}",25,0,-108.44254153332356,"{0: 14, 1: 4, 2: 6, 3: 0, 4: 1}",0
26,False,"{'a': 0, 'e': 0.26352009446574204}",20,2,-55.6214684589081,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 1}",1
27,False,"{'a': 0, 'e': 0.2503440897424549}",25,0,-83.30714855081861,"{0: 15, 1: 4, 2: 4, 3: 2, 4: 0}",0
28,False,"{'a': 0, 'e': 0.23782688525533216}",20,0,-147.68350169235964,"{0: 7, 1: 8, 2: 2, 3: 1, 4: 2}",0
29,False,"{'a': 0, 'e': 0.22593554099256555}",30,0,-179.4012797607815,"{0: 17, 1: 5, 2: 3, 3: 3, 4: 2}",0
30,False,"{'a': 0, 'e': 0.21463876394293727}",25,0,-74.32382781644507,"{0: 17, 1: 5, 2: 1, 3: 1, 4: 1}",0
31,False,"{'a': 0, 'e': 0.2039068257457904}",30,0,-139.28392083369863,"{0: 18, 1: 6, 2: 3, 3: 1, 4: 2}",0
32,False,"{'a': 0, 'e': 0.19371148445850087}",30,14,-0.029042135476005093,"{0: 13, 1: 3, 2: 0, 3: 0, 4: 0}",1
33,False,"{'a': 0, 'e': 0.18402591023557582}",20,0,-121.87798425559973,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
34,False,"{'a': 0, 'e': 0.174824614723797}",20,0,-80.12473351895224,"{0: 7, 1: 10, 2: 2, 3: 1, 4: 0}",0
35,False,"{'a': 0, 'e': 0.16608338398760716}",25,1,-104.57774816902865,"{0: 12, 1: 6, 2: 5, 3: 0, 4: 1}",1
36,False,"{'a': 0, 'e': 0.1577792147882268}",25,0,-29.48876181747134,"{0: 16, 1: 8, 2: 1, 3: 0, 4: 0}",0
37,False,"{'a': 0, 'e': 0.14989025404881545}",30,2,-132.5292278591307,"{0: 15, 1: 6, 2: 4, 3: 2, 4: 1}",1
38,False,"{'a': 0, 'e': 0.14239574134637467}",30,0,-194.1678280757723,"{0: 13, 1: 10, 2: 4, 3: 0, 4: 3}",0
39,False,"{'a': 0, 'e': 0.13527595427905592}",25,0,-168.9771994555238,"{0: 11, 1: 4, 2: 8, 3: 0, 4: 2}",0
40,False,"{'a': 0, 'e': 0.12851215656510312}",20,0,-23.71644704547066,"{0: 13, 1: 5, 2: 2, 3: 0, 4: 0}",0
41,False,"{'a': 0, 'e': 0.12208654873684796}",20,0,-107.20483033170802,"{0: 9, 1: 5, 2: 5, 3: 0, 4: 1}",0
42,False,"{'a': 0, 'e': 0.11598222130000556}",25,0,-172.69456607398942,"{0: 14, 1: 4, 2: 3, 3: 1, 4: 3}",0
43,False,"{'a': 0, 'e': 0.11018311023500528}",25,0,-98.96631200171848,"{0: 14, 1: 6, 2: 4, 3: 0, 4: 1}",0
44,False,"{'a': 0, 'e': 0.10467395472325501}",20,0,-52.18064952496388,"{0: 13, 1: 5, 2: 0, 3: 2, 4: 0}",0
45,False,"{'a': 0, 'e': 0.09944025698709225}",25,0,-39.15365425892093,"{0: 19, 1: 3, 2: 1, 3: 2, 4: 0}",0
46,False,"{'a': 0, 'e': 0.09446824413773763}",25,0,-101.32769715408625,"{0: 14, 1: 5, 2: 3, 3: 3, 4: 0}",0
47,False,"{'a': 0, 'e': 0.08974483193085075}",20,0,-209.93778141000084,"{0: 5, 1: 5, 2: 7, 3: 0, 4: 3}",0
48,False,"{'a': 0, 'e': 0.0852575903343082}",30,3,-26.07756822235184,"{0: 19, 1: 7, 2: 0, 3: 1, 4: 0}",1
49,False,"{'a': 0, 'e': 0.0809947108175928}",25,0,-117.40285930369149,"{0: 12, 1: 7, 2: 4, 3: 1, 4: 1}",0
50,False,"{'a': 0, 'e': 0.07694497527671315}",20,0,-153.84219755365888,"{0: 9, 1: 1, 2: 8, 3: 0, 4: 2}",0
51,False,"{'a': 0, 'e': 0.07309772651287749}",20,0,-88.3531317752525,"{0: 9, 1: 3, 2: 8, 3: 0, 4: 0}",0
52,False,"{'a': 0, 'e': 0.06944284018723361}",20,0,-58.87688252207601,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
53,False,"{'a': 0, 'e': 0.06597069817787193}",25,0,-152.17092259470593,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 3}",0
54,False,"{'a': 0, 'e': 0.06267216326897833}",25,0,-87.6588058657583,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
