trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.95}",20,0,-185.55285415252604,"{0: 9, 1: 1, 2: 7, 3: 0, 4: 3}",0
2,False,"{'a': 0.5, 'e': 0.9025}",20,0,-125.13646878330346,"{0: 9, 1: 2, 2: 7, 3: 1, 4: 1}",0
3,False,"{'a': 0.5, 'e': 0.8573749999999999}",35,1,-151.33514918046006,"{0: 22, 1: 2, 2: 7, 3: 1, 4: 2}",1
4,False,"{'a': 0.5, 'e': 0.8145062499999999}",30,0,-62.3631334452417,"{0: 19, 1: 6, 2: 4, 3: 1, 4: 0}",0
5,False,"{'a': 0.5, 'e': 0.7737809374999998}",30,0,-159.16655219192498,"{0: 18, 1: 4, 2: 4, 3: 2, 4: 2}",0
6,False,"{'a': 0.5, 'e': 0.7350918906249998}",25,7,-81.44338497110311,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 1}",1
7,False,"{'a': 0.5, 'e': 0.6983372960937497}",20,0,-37.80261001871317,"{0: 12, 1: 6, 2: 2, 3: 0, 4: 0}",0
8,False,"{'a': 0.5, 'e': 0.6634204312890623}",25,0,-90.17545894955873,"{0: 13, 1: 3, 2: 8, 3: 1, 4: 0}",0
9,False,"{'a': 0.5, 'e': 0.6302494097246091}",25,0,-5.4729913281024105,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
10,False,"{'a': 0.5, 'e': 0.5987369392383787}",20,0,-49.66820926735961,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
11,False,"{'a': 0.5, 'e': 0.5688000922764597}",20,0,-44.34547737758126,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
12,False,"{'a': 0.5, 'e': 0.5403600876626367}",25,0,-103.84664918954827,"{0: 16, 1: 0, 2: 7, 3: 1, 4: 1}",0
13,False,"{'a': 0.5, 'e': 0.5133420832795048}",35,21,-51.20578338459952,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
14,False,"{'a': 0.5, 'e': 0.48767497911552954}",20,11,-20.078542532410033,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
15,False,"{'a': 0.5, 'e': 0.46329123015975304}",20,0,-51.136453654635346,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
16,False,"{'a': 0.5, 'e': 0.44012666865176536}",30,9,-24.118213092196317,"{0: 16, 1: 1, 2: 3, 3: 1, 4: 0}",1
17,False,"{'a': 0.5, 'e': 0.4181203352191771}",20,0,16.12009162152198,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
18,False,"{'a': 0.5, 'e': 0.3972143184582182}",35,0,-36.639816131964146,"{0: 26, 1: 2, 2: 7, 3: 0, 4: 0}",1
19,False,"{'a': 0.5, 'e': 0.37735360253530725}",20,0,-3.413496721099068,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
20,False,"{'a': 0.5, 'e': 0.3584859224085419}",35,9,-6.331447896947606,"{0: 21, 1: 1, 2: 4, 3: 0, 4: 0}",1
21,False,"{'a': 0.5, 'e': 0.3405616262881148}",20,0,-48.26478701237945,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
22,False,"{'a': 0.5, 'e': 0.323533544973709}",20,0,-43.58786390271122,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
23,False,"{'a': 0.5, 'e': 0.3073568677250236}",20,2,0.7794278510649721,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
24,False,"{'a': 0.5, 'e': 0.2919890243387724}",20,0,7.420401148480374,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
25,False,"{'a': 0.5, 'e': 0.27738957312183377}",20,5,-92.69745031860538,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 2}",1
26,False,"{'a': 0.5, 'e': 0.26352009446574204}",20,10,4.246587396134106,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
27,False,"{'a': 0.5, 'e': 0.2503440897424549}",25,0,-1.342784492158481,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
28,False,"{'a': 0.5, 'e': 0.23782688525533216}",20,0,15.44799846182331,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
29,False,"{'a': 0.5, 'e': 0.22593554099256555}",30,11,3.3781130457079835,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
30,False,"{'a': 0.5, 'e': 0.21463876394293727}",25,0,-46.410010426811034,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
31,False,"{'a': 0.5, 'e': 0.2039068257457904}",30,2,4.6208412739174225,"{0: 23, 1: 3, 2: 2, 3: 0, 4: 0}",1
32,False,"{'a': 0.5, 'e': 0.19371148445850087}",20,0,-1.9264241351180396,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
33,False,"{'a': 0.5, 'e': 0.18402591023557582}",20,0,-48.94260896260522,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
34,False,"{'a': 0.5, 'e': 0.174824614723797}",30,0,-0.6979489304991944,"{0: 26, 1: 1, 2: 2, 3: 1, 4: 0}",0
35,False,"{'a': 0.5, 'e': 0.16608338398760716}",30,5,41.11593627834515,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,False,"{'a': 0.5, 'e': 0.1577792147882268}",20,0,16.601613453410028,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
37,False,"{'a': 0.5, 'e': 0.14989025404881545}",20,10,16.147716444141214,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,False,"{'a': 0.5, 'e': 0.14239574134637467}",30,4,2.183862955327861,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
39,False,"{'a': 0.5, 'e': 0.13527595427905592}",30,9,17.540004087770743,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
40,False,"{'a': 0.5, 'e': 0.12851215656510312}",25,13,12.365809141171376,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
41,False,"{'a': 0.5, 'e': 0.12208654873684796}",20,8,18.149442297623914,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,False,"{'a': 0.5, 'e': 0.11598222130000556}",20,12,16.854057453313498,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,False,"{'a': 0.5, 'e': 0.11018311023500528}",25,1,16.981927614681574,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
44,False,"{'a': 0.5, 'e': 0.10467395472325501}",25,3,9.470909691668446,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
45,False,"{'a': 0.5, 'e': 0.09944025698709225}",25,0,12.974377618475648,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
46,False,"{'a': 0.5, 'e': 0.09446824413773763}",25,0,-17.47909730115509,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
47,False,"{'a': 0.5, 'e': 0.08974483193085075}",20,0,4.083763661703276,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
48,False,"{'a': 0.5, 'e': 0.0852575903343082}",25,0,25.27729736131914,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
49,False,"{'a': 0.5, 'e': 0.0809947108175928}",30,0,31.11739348823941,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
50,False,"{'a': 0.5, 'e': 0.07694497527671315}",20,0,23.84679392092685,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
51,False,"{'a': 0.5, 'e': 0.07309772651287749}",20,0,15.873551655584413,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
52,False,"{'a': 0.5, 'e': 0.06944284018723361}",30,0,30.214646833046427,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
53,False,"{'a': 0.5, 'e': 0.06597069817787193}",20,0,23.20197188920281,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
54,False,"{'a': 0.5, 'e': 0.06267216326897833}",20,0,25.31884751609177,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
55,False,"{'a': 0.5, 'e': 0.05953855510552941}",20,0,23.42952583557271,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
56,False,"{'a': 0.5, 'e': 0.056561627350252934}",20,1,22.28112726715714,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
57,False,"{'a': 0.5, 'e': 0.053733545982740286}",30,17,23.576072596776783,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,False,"{'a': 0.5, 'e': 0.051046868683603266}",20,2,-16.681518938227928,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
59,False,"{'a': 0.5, 'e': 0.048494525249423104}",25,5,36.86405077383571,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,9,21.60666045703597,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",30,13,31.742971577074247,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,6,20.221396373269677,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,3,30.561138178555574,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,6,23.815154240417733,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,18,12.83991866634359,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,0,40.50444005839197,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,8,20.219314374528988,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,1,32.196389531720335,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,2,27.100948100719584,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",25,9,29.949018463317593,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",25,14,20.593903545781778,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",30,15,29.26869116620028,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",20,0,34.646490385962316,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
15,True,"{'a': 0, 'e': 0}",30,19,20.27047267891193,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",25,9,26.02607140931262,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",20,8,20.551457904827494,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",25,15,19.347605378544106,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",35,21,28.703720259695295,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",25,8,29.839607833383166,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",20,0,32.33747143879378,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
22,True,"{'a': 0, 'e': 0}",20,14,11.837852607310603,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",20,8,21.16293645923196,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",25,11,26.08156691401123,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",20,8,22.554670355306115,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",30,13,32.94631981076307,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",20,12,15.342085002240216,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",20,2,30.106920769979567,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",25,20,10.495638725132402,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0, 'e': 0}",35,17,34.973275938845134,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0, 'e': 0}",20,0,32.08463791470898,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
32,True,"{'a': 0, 'e': 0}",25,11,27.36060323153159,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",30,13,30.942194160561787,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",30,19,21.242293249121012,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0, 'e': 0}",20,0,32.24834564213229,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
36,True,"{'a': 0, 'e': 0}",25,8,28.01289636637916,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0, 'e': 0}",20,1,27.352179873647742,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
