trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0, 'e': 0.9}",25,6,-67.8855409414892,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 1}",1
2,False,"{'a': 0, 'e': 0.81}",20,0,-147.4789930502615,"{0: 9, 1: 2, 2: 7, 3: 0, 4: 2}",0
3,False,"{'a': 0, 'e': 0.7290000000000001}",20,0,-74.64109990265978,"{0: 9, 1: 5, 2: 6, 3: 0, 4: 0}",0
4,False,"{'a': 0, 'e': 0.6561}",25,0,-340.11967912176465,"{0: 7, 1: 4, 2: 7, 3: 1, 4: 6}",0
5,False,"{'a': 0, 'e': 0.5904900000000001}",20,0,-159.80452665240554,"{0: 8, 1: 5, 2: 4, 3: 1, 4: 2}",0
6,False,"{'a': 0, 'e': 0.531441}",25,0,-96.98836208222052,"{0: 10, 1: 9, 2: 6, 3: 0, 4: 0}",0
7,False,"{'a': 0, 'e': 0.4782969000000001}",20,0,-216.5029082492149,"{0: 3, 1: 8, 2: 6, 3: 0, 4: 3}",0
8,False,"{'a': 0, 'e': 0.4304672100000001}",25,0,-167.69571513811707,"{0: 8, 1: 6, 2: 10, 3: 0, 4: 1}",0
9,False,"{'a': 0, 'e': 0.3874204890000001}",35,0,-228.33441793027188,"{0: 12, 1: 8, 2: 13, 3: 0, 4: 2}",0
10,False,"{'a': 0, 'e': 0.3486784401000001}",25,0,-231.5148422831797,"{0: 9, 1: 2, 2: 11, 3: 0, 4: 3}",0
11,False,"{'a': 0, 'e': 0.31381059609000006}",25,5,-130.29646187598428,"{0: 9, 1: 4, 2: 4, 3: 2, 4: 1}",1
12,False,"{'a': 0, 'e': 0.2824295364810001}",20,11,-41.81164247501327,"{0: 5, 1: 0, 2: 3, 3: 1, 4: 0}",1
13,False,"{'a': 0, 'e': 0.2541865828329001}",20,0,-193.01794634544564,"{0: 2, 1: 9, 2: 7, 3: 0, 4: 2}",0
14,False,"{'a': 0, 'e': 0.2287679245496101}",25,9,-42.08988776940769,"{0: 9, 1: 3, 2: 4, 3: 0, 4: 0}",1
15,False,"{'a': 0, 'e': 0.20589113209464907}",20,0,-179.20278226620027,"{0: 5, 1: 6, 2: 6, 3: 1, 4: 2}",0
16,False,"{'a': 0, 'e': 0.18530201888518416}",30,0,-212.43495680237186,"{0: 10, 1: 8, 2: 10, 3: 0, 4: 2}",0
17,False,"{'a': 0, 'e': 0.16677181699666577}",20,0,-158.37312086052285,"{0: 7, 1: 6, 2: 5, 3: 0, 4: 2}",0
18,False,"{'a': 0, 'e': 0.15009463529699918}",20,10,-33.00058108970474,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
19,False,"{'a': 0, 'e': 0.13508517176729928}",20,0,-94.75509540064066,"{0: 10, 1: 5, 2: 4, 3: 0, 4: 1}",0
20,False,"{'a': 0, 'e': 0.12157665459056935}",20,0,-122.07218890954066,"{0: 10, 1: 5, 2: 3, 3: 0, 4: 2}",0
21,False,"{'a': 0, 'e': 0.10941898913151242}",20,0,-246.267860933896,"{0: 3, 1: 8, 2: 5, 3: 0, 4: 4}",0
22,False,"{'a': 0, 'e': 0.09847709021836118}",30,0,-288.2896435778127,"{0: 8, 1: 8, 2: 10, 3: 0, 4: 4}",0
23,False,"{'a': 0, 'e': 0.08862938119652507}",25,0,-215.48338389671457,"{0: 5, 1: 9, 2: 9, 3: 0, 4: 2}",0
24,False,"{'a': 0, 'e': 0.07976644307687256}",25,6,-88.66338484704603,"{0: 10, 1: 0, 2: 8, 3: 1, 4: 0}",1
25,False,"{'a': 0, 'e': 0.0717897987691853}",25,0,-130.0369749995592,"{0: 8, 1: 8, 2: 8, 3: 1, 4: 0}",0
26,False,"{'a': 0, 'e': 0.06461081889226677}",20,0,-196.96972415291538,"{0: 4, 1: 5, 2: 8, 3: 1, 4: 2}",0
27,False,"{'a': 0, 'e': 0.058149737003040096}",20,0,-146.51394900589585,"{0: 4, 1: 7, 2: 8, 3: 0, 4: 1}",0
28,False,"{'a': 0, 'e': 0.05233476330273609}",25,0,-176.73453735909285,"{0: 12, 1: 4, 2: 6, 3: 0, 4: 3}",0
29,False,"{'a': 0, 'e': 0.047101286972462485}",25,0,-252.73021042528168,"{0: 7, 1: 8, 2: 6, 3: 0, 4: 4}",0
1,True,"{'a': 0, 'e': 0}",25,0,-350.5496376944271,"{0: 4, 1: 7, 2: 8, 3: 0, 4: 6}",0
2,True,"{'a': 0, 'e': 0}",25,0,-325.99712754626745,"{0: 2, 1: 10, 2: 8, 3: 0, 4: 5}",0
3,True,"{'a': 0, 'e': 0}",20,6,-124.18306235983167,"{0: 4, 1: 0, 2: 9, 3: 0, 4: 1}",1
4,True,"{'a': 0, 'e': 0}",30,0,-317.5531869137987,"{0: 7, 1: 6, 2: 12, 3: 1, 4: 4}",0
5,True,"{'a': 0, 'e': 0}",30,0,-279.16270625125446,"{0: 7, 1: 7, 2: 13, 3: 0, 4: 3}",0
6,True,"{'a': 0, 'e': 0}",25,0,-162.7679819837263,"{0: 11, 1: 6, 2: 5, 3: 1, 4: 2}",0
7,True,"{'a': 0, 'e': 0}",20,0,-209.55175909769955,"{0: 0, 1: 11, 2: 7, 3: 0, 4: 2}",0
8,True,"{'a': 0, 'e': 0}",20,0,-172.86030124759085,"{0: 5, 1: 6, 2: 7, 3: 0, 4: 2}",0
9,True,"{'a': 0, 'e': 0}",20,0,-213.53562971856502,"{0: 5, 1: 4, 2: 8, 3: 0, 4: 3}",0
10,True,"{'a': 0, 'e': 0}",25,0,-233.34965979981268,"{0: 5, 1: 11, 2: 6, 3: 0, 4: 3}",0
11,True,"{'a': 0, 'e': 0}",20,14,-4.883343291750601,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",25,0,-239.59184555685104,"{0: 4, 1: 6, 2: 13, 3: 0, 4: 2}",0
13,True,"{'a': 0, 'e': 0}",25,0,-249.34005557205808,"{0: 8, 1: 6, 2: 7, 3: 0, 4: 4}",0
14,True,"{'a': 0, 'e': 0}",20,0,-164.32526683876648,"{0: 5, 1: 8, 2: 5, 3: 0, 4: 2}",0
15,True,"{'a': 0, 'e': 0}",20,0,-267.7021642883241,"{0: 3, 1: 4, 2: 9, 3: 0, 4: 4}",0
16,True,"{'a': 0, 'e': 0}",20,0,-223.4781694979057,"{0: 4, 1: 4, 2: 9, 3: 0, 4: 3}",0
17,True,"{'a': 0, 'e': 0}",30,0,-244.6581610860791,"{0: 8, 1: 12, 2: 7, 3: 0, 4: 3}",0
18,True,"{'a': 0, 'e': 0}",20,0,-102.17375002329689,"{0: 6, 1: 12, 2: 1, 3: 0, 4: 1}",0
19,True,"{'a': 0, 'e': 0}",20,10,-57.14972483381507,"{0: 4, 1: 1, 2: 4, 3: 1, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",20,0,-150.62689266491728,"{0: 3, 1: 9, 2: 7, 3: 0, 4: 1}",0
21,True,"{'a': 0, 'e': 0}",25,0,-152.71410001419625,"{0: 9, 1: 7, 2: 7, 3: 1, 4: 1}",0
22,True,"{'a': 0, 'e': 0}",25,0,-199.61203788726326,"{0: 5, 1: 12, 2: 6, 3: 0, 4: 2}",0
23,True,"{'a': 0, 'e': 0}",25,3,-127.25678434220815,"{0: 9, 1: 4, 2: 8, 3: 0, 4: 1}",1
24,True,"{'a': 0, 'e': 0}",25,0,-219.49473262774163,"{0: 4, 1: 10, 2: 9, 3: 0, 4: 2}",0
