trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.9}",25,0,-83.41450733202602,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
2,False,"{'a': 0.5, 'e': 0.81}",25,0,-157.41100735371955,"{0: 11, 1: 5, 2: 5, 3: 3, 4: 1}",0
3,False,"{'a': 0.5, 'e': 0.7290000000000001}",30,0,-47.77839225801071,"{0: 25, 1: 2, 2: 1, 3: 1, 4: 1}",0
4,False,"{'a': 0.5, 'e': 0.6561}",30,0,-139.30494131883344,"{0: 20, 1: 2, 2: 5, 3: 1, 4: 2}",0
5,False,"{'a': 0.5, 'e': 0.5904900000000001}",20,0,-38.262665765496436,"{0: 15, 1: 4, 2: 0, 3: 0, 4: 1}",0
6,False,"{'a': 0.5, 'e': 0.531441}",30,0,-57.438911714810956,"{0: 24, 1: 0, 2: 5, 3: 0, 4: 1}",0
7,False,"{'a': 0.5, 'e': 0.4782969000000001}",30,0,-167.34420446625413,"{0: 20, 1: 5, 2: 1, 3: 0, 4: 4}",0
8,False,"{'a': 0.5, 'e': 0.4304672100000001}",20,0,7.679745548744461,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
9,False,"{'a': 0.5, 'e': 0.3874204890000001}",20,0,-88.23190789494646,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
10,False,"{'a': 0.5, 'e': 0.3486784401000001}",20,6,24.317414764157192,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,False,"{'a': 0.5, 'e': 0.31381059609000006}",25,8,9.791889913579915,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
12,False,"{'a': 0.5, 'e': 0.2824295364810001}",20,0,30.146766629609765,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
13,False,"{'a': 0.5, 'e': 0.2541865828329001}",25,0,-2.968416669656279,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
14,False,"{'a': 0.5, 'e': 0.2287679245496101}",20,0,-31.71213802847117,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
15,False,"{'a': 0.5, 'e': 0.20589113209464907}",20,13,0.07087556575981857,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
