trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.95}",25,0,-151.14680491492194,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
2,False,"{'a': 0.5, 'e': 0.9025}",20,0,-149.39857075676971,"{0: 9, 1: 2, 2: 7, 3: 0, 4: 2}",0
3,False,"{'a': 0.5, 'e': 0.8573749999999999}",20,0,-177.3209236357922,"{0: 8, 1: 4, 2: 4, 3: 2, 4: 2}",0
4,False,"{'a': 0.5, 'e': 0.8145062499999999}",20,0,-102.58731971508371,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
5,False,"{'a': 0.5, 'e': 0.7737809374999998}",25,1,-127.39419293011697,"{0: 14, 1: 2, 2: 5, 3: 2, 4: 1}",1
6,False,"{'a': 0.5, 'e': 0.7350918906249998}",20,0,-204.8977511092025,"{0: 9, 1: 2, 2: 5, 3: 0, 4: 4}",0
7,False,"{'a': 0.5, 'e': 0.6983372960937497}",25,0,-124.69110757800148,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 3}",0
8,False,"{'a': 0.5, 'e': 0.6634204312890623}",35,1,-146.95393533353402,"{0: 21, 1: 3, 2: 6, 3: 3, 4: 1}",1
9,False,"{'a': 0.5, 'e': 0.6302494097246091}",25,0,-181.2082524548766,"{0: 11, 1: 5, 2: 5, 3: 2, 4: 2}",0
10,False,"{'a': 0.5, 'e': 0.5987369392383787}",30,0,-143.4777108294888,"{0: 18, 1: 5, 2: 4, 3: 1, 4: 2}",0
11,False,"{'a': 0.5, 'e': 0.5688000922764597}",25,2,-25.083945054948288,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 0}",1
12,False,"{'a': 0.5, 'e': 0.5403600876626367}",25,0,-38.97621225100071,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
13,False,"{'a': 0.5, 'e': 0.5133420832795048}",20,7,4.528764429677315,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
14,False,"{'a': 0.5, 'e': 0.48767497911552954}",20,2,-8.525440463004573,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
15,False,"{'a': 0.5, 'e': 0.46329123015975304}",20,0,-21.803320446499807,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
16,False,"{'a': 0.5, 'e': 0.44012666865176536}",20,0,-42.71949590252135,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
17,False,"{'a': 0.5, 'e': 0.4181203352191771}",25,5,-90.15312051522108,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",1
18,False,"{'a': 0.5, 'e': 0.3972143184582182}",20,4,-30.149311392932322,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 0}",1
19,False,"{'a': 0.5, 'e': 0.37735360253530725}",30,0,-57.03583878746316,"{0: 22, 1: 4, 2: 3, 3: 0, 4: 1}",0
20,False,"{'a': 0.5, 'e': 0.3584859224085419}",25,12,0.09826626500622027,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
